,activity_start,activity_end,duration_in_minutes
16,2014-03-24 10:57:44,2014-03-24 12:51:36,113.86666666666666
9,2014-01-13 11:41:04,2014-01-13 13:34:56,113.86666666666666
3,2013-12-19 15:03:44,2013-12-19 16:57:36,113.86666666666666
2,2013-12-14 11:42:08,2013-12-14 13:36:16,114.13333333333334
1,2013-12-07 11:26:48,2013-12-07 13:21:28,114.66666666666667
7,2014-01-06 11:16:00,2014-01-06 13:10:56,114.93333333333334
6,2014-01-02 10:56:56,2014-01-02 12:52:24,115.46666666666667
5,2013-12-28 11:28:00,2013-12-28 13:23:44,115.73333333333333
11,2014-01-22 11:14:00,2014-01-22 13:10:08,116.13333333333334
0,2013-12-02 14:48:32,2013-12-02 16:44:56,116.4
10,2014-01-19 11:27:44,2014-01-19 13:24:24,116.66666666666667
4,2013-12-24 20:26:48,2013-12-24 22:23:52,117.06666666666666
8,2014-01-09 11:00:32,2014-01-09 12:57:52,117.33333333333333
