,activity_start,activity_end,duration_in_minutes
546,2014-04-03 08:31:30,2014-04-03 08:42:48,11.3
1890,2016-11-11 19:37:30,2016-11-11 19:48:48,11.3
1774,2016-08-18 14:36:42,2016-08-18 14:48:00,11.3
849,2014-11-03 10:06:42,2014-11-03 10:18:00,11.3
384,2013-12-12 08:52:54,2013-12-12 09:04:18,11.4
558,2014-04-09 11:46:30,2014-04-09 11:57:54,11.4
1478,2015-12-29 15:18:06,2015-12-29 15:29:30,11.4
165,2013-06-10 13:34:00,2013-06-10 13:45:24,11.4
1846,2016-10-09 08:48:48,2016-10-09 09:00:18,11.5
822,2014-10-15 13:11:54,2014-10-15 13:23:24,11.5
1296,2015-08-17 11:07:54,2015-08-17 11:19:24,11.5
1,2012-11-11 14:11:00,2012-11-11 14:22:30,11.5
528,2014-03-27 19:49:54,2014-03-27 20:01:30,11.6
1503,2016-01-13 09:31:00,2016-01-13 09:42:36,11.6
966,2015-01-11 20:07:12,2015-01-11 20:18:48,11.6
1840,2016-10-07 08:36:24,2016-10-07 08:48:00,11.6
1796,2016-09-05 20:22:54,2016-09-05 20:34:30,11.6
1978,2017-01-19 19:52:54,2017-01-19 20:04:30,11.6
1048,2015-02-26 11:24:36,2015-02-26 11:36:12,11.6
1124,2015-03-31 20:41:24,2015-03-31 20:53:06,11.7
956,2015-01-06 17:01:24,2015-01-06 17:13:06,11.7
529,2014-03-27 20:20:12,2014-03-27 20:32:00,11.8
286,2013-10-01 10:25:42,2013-10-01 10:37:30,11.8
1791,2016-09-02 17:19:00,2016-09-02 17:30:54,11.9
926,2014-12-11 14:07:54,2014-12-11 14:19:48,11.9
1284,2015-08-12 12:47:18,2015-08-12 12:59:12,11.9
604,2014-05-09 06:53:00,2014-05-09 07:05:00,12.0
829,2014-10-20 09:44:54,2014-10-20 09:56:54,12.0
1764,2016-08-10 19:31:48,2016-08-10 19:43:48,12.0
197,2013-07-16 07:54:36,2013-07-16 08:06:36,12.0
568,2014-04-17 08:50:48,2014-04-17 09:02:48,12.0
27,2012-12-31 16:46:42,2012-12-31 16:58:48,12.1
1548,2016-02-15 22:47:54,2016-02-15 23:00:00,12.1
1439,2015-12-01 23:42:42,2015-12-01 23:54:48,12.1
1233,2015-06-22 09:27:24,2015-06-22 09:39:30,12.1
364,2013-11-28 16:46:24,2013-11-28 16:58:30,12.1
1897,2016-11-15 20:00:24,2016-11-15 20:12:30,12.1
1596,2016-03-25 15:06:06,2016-03-25 15:18:12,12.1
332,2013-11-04 10:35:36,2013-11-04 10:47:48,12.2
1739,2016-07-20 14:54:36,2016-07-20 15:06:48,12.2
1681,2016-06-08 14:13:54,2016-06-08 14:26:06,12.2
1967,2017-01-09 14:07:48,2017-01-09 14:20:00,12.2
1022,2015-02-13 19:25:36,2015-02-13 19:37:48,12.2
579,2014-04-24 07:40:24,2014-04-24 07:52:36,12.2
377,2013-12-06 16:10:06,2013-12-06 16:22:18,12.2
1780,2016-08-26 11:30:30,2016-08-26 11:42:42,12.2
1465,2015-12-19 09:48:36,2015-12-19 10:00:54,12.3
191,2013-07-08 13:46:24,2013-07-08 13:58:42,12.3
477,2014-02-24 10:30:00,2014-02-24 10:42:18,12.3
450,2014-02-02 14:40:30,2014-02-02 14:52:48,12.3
534,2014-03-28 13:33:54,2014-03-28 13:46:18,12.4
58,2013-02-20 20:05:48,2013-02-20 20:18:12,12.4
373,2013-12-02 19:09:48,2013-12-02 19:22:12,12.4
1603,2016-04-02 10:11:48,2016-04-02 10:24:12,12.4
1013,2015-02-06 22:28:06,2015-02-06 22:40:30,12.4
1106,2015-03-24 20:06:48,2015-03-24 20:19:12,12.4
1907,2016-11-20 11:14:36,2016-11-20 11:27:00,12.4
1781,2016-08-26 12:04:00,2016-08-26 12:16:24,12.4
2022,2017-03-05 18:01:54,2017-03-05 18:14:24,12.5
185,2013-07-05 20:40:12,2013-07-05 20:52:42,12.5
1671,2016-05-26 19:36:54,2016-05-26 19:49:24,12.5
2069,2017-04-16 06:21:30,2017-04-16 06:34:00,12.5
172,2013-06-18 14:22:18,2013-06-18 14:34:54,12.6
618,2014-05-16 07:07:18,2014-05-16 07:19:54,12.6
1902,2016-11-17 12:21:36,2016-11-17 12:34:12,12.6
901,2014-11-29 17:17:24,2014-11-29 17:30:00,12.6
1120,2015-03-29 18:01:00,2015-03-29 18:13:42,12.7
87,2013-03-21 17:41:42,2013-03-21 17:54:24,12.7
1919,2016-11-25 13:07:42,2016-11-25 13:20:24,12.7
488,2014-03-02 11:08:42,2014-03-02 11:21:24,12.7
1012,2015-02-06 20:01:48,2015-02-06 20:14:36,12.8
817,2014-10-13 11:40:54,2014-10-13 11:53:42,12.8
1968,2017-01-09 14:26:54,2017-01-09 14:39:42,12.8
960,2015-01-08 19:24:54,2015-01-08 19:37:48,12.9
1499,2016-01-09 10:45:42,2016-01-09 10:58:36,12.9
1093,2015-03-16 18:08:48,2015-03-16 18:21:42,12.9
1563,2016-03-02 09:10:18,2016-03-02 09:23:12,12.9
1042,2015-02-23 10:19:42,2015-02-23 10:32:36,12.9
836,2014-10-23 11:37:12,2014-10-23 11:50:12,13.0
288,2013-10-03 16:53:36,2013-10-03 17:06:36,13.0
440,2014-01-21 18:18:42,2014-01-21 18:31:42,13.0
970,2015-01-15 09:42:12,2015-01-15 09:55:12,13.0
724,2014-08-14 12:30:42,2014-08-14 12:43:42,13.0
2082,2017-04-25 14:57:54,2017-04-25 15:10:54,13.0
1914,2016-11-22 19:07:06,2016-11-22 19:20:06,13.0
1608,2016-04-05 22:37:48,2016-04-05 22:50:48,13.0
1798,2016-09-07 10:45:42,2016-09-07 10:58:42,13.0
1484,2015-12-31 19:00:24,2015-12-31 19:13:30,13.1
119,2013-04-22 09:51:48,2013-04-22 10:04:54,13.1
1672,2016-06-03 20:03:48,2016-06-03 20:16:54,13.1
46,2013-01-21 19:20:30,2013-01-21 19:33:42,13.2
1678,2016-06-06 14:16:48,2016-06-06 14:30:06,13.3
112,2013-04-16 08:34:30,2013-04-16 08:47:48,13.3
1837,2016-10-05 19:33:36,2016-10-05 19:46:54,13.3
1810,2016-09-16 12:05:00,2016-09-16 12:18:18,13.3
1700,2016-06-20 22:50:48,2016-06-20 23:04:06,13.3
692,2014-07-16 10:01:00,2014-07-16 10:14:24,13.4
1721,2016-07-09 13:15:06,2016-07-09 13:28:30,13.4
1067,2015-03-04 13:33:24,2015-03-04 13:46:54,13.5
1966,2017-01-09 11:05:42,2017-01-09 11:19:12,13.5
39,2013-01-09 19:44:00,2013-01-09 19:57:30,13.5
1193,2015-05-16 09:52:48,2015-05-16 10:06:24,13.6
1901,2016-11-17 12:01:48,2016-11-17 12:15:24,13.6
399,2013-12-21 14:57:42,2013-12-21 15:11:18,13.6
855,2014-11-04 19:37:36,2014-11-04 19:51:12,13.6
1148,2015-04-17 13:45:36,2015-04-17 13:59:12,13.6
1869,2016-10-30 20:02:12,2016-10-30 20:15:54,13.7
1759,2016-08-04 21:42:18,2016-08-04 21:56:00,13.7
1750,2016-07-31 09:23:54,2016-07-31 09:37:36,13.7
1520,2016-01-27 10:52:54,2016-01-27 11:06:42,13.8
857,2014-11-05 20:18:48,2014-11-05 20:32:42,13.9
923,2014-12-11 11:14:54,2014-12-11 11:28:48,13.9
1051,2015-02-26 12:54:00,2015-02-26 13:07:54,13.9
1363,2015-10-12 11:29:06,2015-10-12 11:43:00,13.9
40,2013-01-09 20:03:42,2013-01-09 20:17:36,13.9
2051,2017-04-02 08:35:54,2017-04-02 08:49:54,14.0
562,2014-04-11 08:52:00,2014-04-11 09:06:00,14.0
1279,2015-08-05 18:49:48,2015-08-05 19:03:54,14.1
886,2014-11-20 14:20:30,2014-11-20 14:34:36,14.1
1690,2016-06-13 12:29:00,2016-06-13 12:43:06,14.1
2070,2017-04-17 17:30:12,2017-04-17 17:44:18,14.1
1595,2016-03-25 12:12:00,2016-03-25 12:26:12,14.2
98,2013-04-03 19:14:54,2013-04-03 19:29:06,14.2
756,2014-09-06 07:59:36,2014-09-06 08:13:48,14.2
1489,2016-01-02 12:35:24,2016-01-02 12:49:36,14.2
2027,2017-03-11 14:17:48,2017-03-11 14:32:00,14.2
257,2013-09-09 12:31:18,2013-09-09 12:45:30,14.2
301,2013-10-11 15:16:36,2013-10-11 15:30:54,14.3
233,2013-08-21 13:49:48,2013-08-21 14:04:06,14.3
720,2014-08-11 20:15:30,2014-08-11 20:29:48,14.3
1879,2016-11-08 08:20:48,2016-11-08 08:35:06,14.3
1064,2015-03-03 16:52:12,2015-03-03 17:06:30,14.3
206,2013-07-27 18:18:42,2013-07-27 18:33:00,14.3
2031,2017-03-12 12:46:24,2017-03-12 13:00:48,14.4
157,2013-06-02 13:24:30,2013-06-02 13:38:54,14.4
221,2013-08-08 07:34:00,2013-08-08 07:48:24,14.4
774,2014-09-16 12:30:36,2014-09-16 12:45:00,14.4
96,2013-04-03 11:54:24,2013-04-03 12:08:48,14.4
1089,2015-03-13 23:03:30,2015-03-13 23:18:00,14.5
2030,2017-03-12 11:29:24,2017-03-12 11:43:54,14.5
1857,2016-10-16 11:33:06,2016-10-16 11:47:42,14.6
1604,2016-04-02 13:49:24,2016-04-02 14:04:00,14.6
1355,2015-10-06 11:41:24,2015-10-06 11:56:00,14.6
5,2012-11-13 17:11:24,2012-11-13 17:26:00,14.6
2047,2017-04-01 09:58:24,2017-04-01 10:13:00,14.6
1852,2016-10-11 10:02:36,2016-10-11 10:17:18,14.7
1566,2016-03-05 11:23:30,2016-03-05 11:38:12,14.7
944,2014-12-21 11:19:42,2014-12-21 11:34:24,14.7
988,2015-01-25 17:27:36,2015-01-25 17:42:18,14.7
1223,2015-06-14 14:52:18,2015-06-14 15:07:06,14.8
1135,2015-04-11 16:55:30,2015-04-11 17:10:18,14.8
75,2013-03-13 12:20:42,2013-03-13 12:35:36,14.9
199,2013-07-16 08:57:06,2013-07-16 09:12:00,14.9
1723,2016-07-10 17:15:18,2016-07-10 17:30:12,14.9
190,2013-07-08 09:35:00,2013-07-08 09:49:54,14.9
480,2014-02-25 10:47:06,2014-02-25 11:02:06,15.0
573,2014-04-19 16:56:06,2014-04-19 17:11:06,15.0
452,2014-02-02 15:20:48,2014-02-02 15:35:48,15.0
805,2014-10-07 11:03:36,2014-10-07 11:18:36,15.0
217,2013-08-07 12:03:54,2013-08-07 12:19:00,15.1
532,2014-03-28 10:20:18,2014-03-28 10:35:24,15.1
350,2013-11-16 11:05:42,2013-11-16 11:20:48,15.1
719,2014-08-11 19:54:48,2014-08-11 20:09:54,15.1
1734,2016-07-19 06:20:12,2016-07-19 06:35:18,15.1
380,2013-12-08 11:14:12,2013-12-08 11:29:18,15.1
1749,2016-07-31 09:03:12,2016-07-31 09:18:18,15.1
501,2014-03-09 18:14:06,2014-03-09 18:29:18,15.2
1861,2016-10-17 16:44:18,2016-10-17 16:59:30,15.2
1684,2016-06-08 22:55:54,2016-06-08 23:11:12,15.3
537,2014-03-28 14:57:30,2014-03-28 15:12:48,15.3
1030,2015-02-18 09:45:06,2015-02-18 10:00:24,15.3
636,2014-06-02 09:47:18,2014-06-02 10:02:36,15.3
485,2014-03-01 20:36:12,2014-03-01 20:51:30,15.3
1115,2015-03-28 12:49:18,2015-03-28 13:04:36,15.3
1076,2015-03-06 13:56:00,2015-03-06 14:11:24,15.4
72,2013-03-12 13:51:24,2013-03-12 14:06:48,15.4
1116,2015-03-28 13:09:42,2015-03-28 13:25:06,15.4
2002,2017-02-17 17:32:30,2017-02-17 17:48:00,15.5
1473,2015-12-22 22:44:48,2015-12-22 23:00:18,15.5
340,2013-11-08 21:50:36,2013-11-08 22:06:06,15.5
851,2014-11-03 11:13:54,2014-11-03 11:29:24,15.5
19,2012-12-15 16:20:36,2012-12-15 16:36:06,15.5
2058,2017-04-07 08:40:18,2017-04-07 08:55:54,15.6
1346,2015-09-30 12:02:18,2015-09-30 12:17:54,15.6
1997,2017-02-04 13:37:42,2017-02-04 13:53:18,15.6
1910,2016-11-20 12:51:06,2016-11-20 13:06:48,15.7
1951,2016-12-24 08:09:48,2016-12-24 08:25:30,15.7
1061,2015-03-02 18:41:36,2015-03-02 18:57:18,15.7
243,2013-08-29 11:06:42,2013-08-29 11:22:24,15.7
26,2012-12-31 15:50:30,2012-12-31 16:06:12,15.7
1792,2016-09-02 17:37:42,2016-09-02 17:53:24,15.7
1767,2016-08-15 07:19:18,2016-08-15 07:35:06,15.8
1183,2015-05-09 19:23:24,2015-05-09 19:39:12,15.8
732,2014-08-18 20:18:48,2014-08-18 20:34:42,15.9
1287,2015-08-12 18:29:54,2015-08-12 18:45:48,15.9
1814,2016-09-18 13:33:48,2016-09-18 13:49:42,15.9
1746,2016-07-30 18:09:06,2016-07-30 18:25:00,15.9
984,2015-01-24 08:23:12,2015-01-24 08:39:06,15.9
602,2014-05-08 11:01:00,2014-05-08 11:17:00,16.0
678,2014-07-07 09:01:00,2014-07-07 09:17:00,16.0
1173,2015-05-01 11:12:24,2015-05-01 11:28:24,16.0
1647,2016-05-05 14:56:36,2016-05-05 15:12:36,16.0
207,2013-07-28 07:55:48,2013-07-28 08:11:48,16.0
1159,2015-04-24 15:37:24,2015-04-24 15:53:30,16.1
773,2014-09-16 12:08:36,2014-09-16 12:24:42,16.1
42,2013-01-09 21:05:36,2013-01-09 21:21:42,16.1
1591,2016-03-23 10:45:18,2016-03-23 11:01:24,16.1
1518,2016-01-25 18:46:30,2016-01-25 19:02:42,16.2
1451,2015-12-06 13:30:54,2015-12-06 13:47:06,16.2
457,2014-02-07 18:59:30,2014-02-07 19:15:42,16.2
542,2014-04-01 10:04:18,2014-04-01 10:20:30,16.2
305,2013-10-13 11:09:48,2013-10-13 11:26:06,16.3
2011,2017-02-27 14:11:48,2017-02-27 14:28:06,16.3
1452,2015-12-07 11:44:48,2015-12-07 12:01:12,16.4
1675,2016-06-05 11:00:54,2016-06-05 11:17:18,16.4
1726,2016-07-13 07:59:54,2016-07-13 08:16:18,16.4
1916,2016-11-24 15:11:36,2016-11-24 15:28:00,16.4
1741,2016-07-29 20:50:00,2016-07-29 21:06:30,16.5
1072,2015-03-05 13:51:48,2015-03-05 14:08:18,16.5
1706,2016-06-28 12:59:36,2016-06-28 13:16:06,16.5
1293,2015-08-17 08:36:36,2015-08-17 08:53:06,16.5
1053,2015-02-28 16:21:54,2015-02-28 16:38:30,16.6
1707,2016-06-28 13:45:06,2016-06-28 14:01:42,16.6
691,2014-07-16 09:39:18,2014-07-16 09:55:54,16.6
530,2014-03-27 20:37:30,2014-03-27 20:54:06,16.6
15,2012-12-15 09:36:30,2012-12-15 09:53:06,16.6
1806,2016-09-13 07:41:48,2016-09-13 07:58:30,16.7
736,2014-08-20 14:39:30,2014-08-20 14:56:12,16.7
1841,2016-10-08 09:51:12,2016-10-08 10:07:54,16.7
34,2013-01-05 09:45:12,2013-01-05 10:02:00,16.8
1765,2016-08-10 19:48:54,2016-08-10 20:05:42,16.8
1380,2015-10-25 10:43:48,2015-10-25 11:00:36,16.8
576,2014-04-23 08:36:42,2014-04-23 08:53:30,16.8
55,2013-02-14 10:03:30,2013-02-14 10:20:18,16.8
1612,2016-04-09 16:35:30,2016-04-09 16:52:24,16.9
808,2014-10-08 13:36:00,2014-10-08 13:53:00,17.0
867,2014-11-09 08:48:42,2014-11-09 09:05:48,17.1
51,2013-01-26 14:24:18,2013-01-26 14:41:24,17.1
925,2014-12-11 13:45:00,2014-12-11 14:02:06,17.1
584,2014-04-29 10:12:48,2014-04-29 10:29:54,17.1
154,2013-06-02 08:37:30,2013-06-02 08:54:36,17.1
1886,2016-11-09 23:27:48,2016-11-09 23:44:54,17.1
1693,2016-06-16 10:53:24,2016-06-16 11:10:30,17.1
1762,2016-08-07 20:42:18,2016-08-07 20:59:30,17.2
633,2014-06-01 08:12:06,2014-06-01 08:29:18,17.2
892,2014-11-23 18:07:24,2014-11-23 18:24:36,17.2
1799,2016-09-07 11:08:18,2016-09-07 11:25:36,17.3
24,2012-12-26 17:10:12,2012-12-26 17:27:30,17.3
41,2013-01-09 20:24:06,2013-01-09 20:41:24,17.3
1404,2015-11-09 10:46:12,2015-11-09 11:03:30,17.3
804,2014-10-07 10:40:00,2014-10-07 10:57:18,17.3
342,2013-11-12 11:54:36,2013-11-12 12:11:54,17.3
408,2013-12-31 11:14:36,2013-12-31 11:32:00,17.4
2078,2017-04-21 13:45:00,2017-04-21 14:02:24,17.4
1504,2016-01-13 09:58:30,2016-01-13 10:15:54,17.4
215,2013-08-01 13:58:48,2013-08-01 14:16:12,17.4
1875,2016-11-05 16:12:36,2016-11-05 16:30:00,17.4
634,2014-06-01 09:19:48,2014-06-01 09:37:18,17.5
1495,2016-01-07 14:34:36,2016-01-07 14:52:06,17.5
1887,2016-11-10 00:03:24,2016-11-10 00:20:54,17.5
1269,2015-08-01 18:28:18,2015-08-01 18:45:48,17.5
1397,2015-11-04 18:48:24,2015-11-04 19:06:00,17.6
1056,2015-02-28 21:14:00,2015-02-28 21:31:36,17.6
1432,2015-11-30 11:21:18,2015-11-30 11:38:54,17.6
451,2014-02-02 14:58:06,2014-02-02 15:15:42,17.6
643,2014-06-06 11:47:42,2014-06-06 12:05:18,17.6
942,2014-12-21 10:11:06,2014-12-21 10:28:48,17.7
1894,2016-11-15 09:26:54,2016-11-15 09:44:36,17.7
1427,2015-11-26 11:55:18,2015-11-26 12:13:00,17.7
1423,2015-11-23 11:58:06,2015-11-23 12:15:48,17.7
92,2013-03-28 21:09:36,2013-03-28 21:27:24,17.8
1448,2015-12-04 09:51:24,2015-12-04 10:09:12,17.8
1049,2015-02-26 11:42:48,2015-02-26 12:00:36,17.8
1630,2016-04-21 19:23:12,2016-04-21 19:41:00,17.8
244,2013-08-29 11:51:42,2013-08-29 12:09:36,17.9
2057,2017-04-07 07:54:42,2017-04-07 08:12:36,17.9
1526,2016-01-30 08:42:18,2016-01-30 09:00:12,17.9
1752,2016-08-02 08:09:48,2016-08-02 08:27:48,18.0
1905,2016-11-19 15:21:12,2016-11-19 15:39:12,18.0
1498,2016-01-08 14:40:54,2016-01-08 14:58:54,18.0
131,2013-05-05 10:07:24,2013-05-05 10:25:24,18.0
1579,2016-03-12 17:51:30,2016-03-12 18:09:30,18.0
1308,2015-08-31 10:14:30,2015-08-31 10:32:30,18.0
1039,2015-02-22 11:41:54,2015-02-22 11:59:54,18.0
2049,2017-04-01 15:18:06,2017-04-01 15:36:06,18.0
1509,2016-01-16 16:48:36,2016-01-16 17:06:36,18.0
1995,2017-02-03 15:39:54,2017-02-03 15:58:00,18.1
31,2013-01-02 13:27:24,2013-01-02 13:45:30,18.1
1133,2015-04-10 10:20:48,2015-04-10 10:38:54,18.1
2060,2017-04-09 10:57:36,2017-04-09 11:15:42,18.1
1599,2016-03-29 08:48:30,2016-03-29 09:06:42,18.2
1996,2017-02-04 13:00:36,2017-02-04 13:18:48,18.2
1626,2016-04-18 09:33:42,2016-04-18 09:51:54,18.2
374,2013-12-03 08:34:18,2013-12-03 08:52:30,18.2
1703,2016-06-22 18:45:30,2016-06-22 19:03:48,18.3
2043,2017-03-27 10:38:48,2017-03-27 10:57:12,18.4
1838,2016-10-06 18:22:12,2016-10-06 18:40:36,18.4
845,2014-10-29 19:31:48,2014-10-29 19:50:12,18.4
1415,2015-11-16 12:02:12,2015-11-16 12:20:36,18.4
887,2014-11-20 14:57:24,2014-11-20 15:15:48,18.4
880,2014-11-15 00:52:24,2014-11-15 01:10:54,18.5
1190,2015-05-15 09:04:30,2015-05-15 09:23:00,18.5
1084,2015-03-12 09:09:30,2015-03-12 09:28:06,18.6
1158,2015-04-24 09:49:54,2015-04-24 10:08:30,18.6
1725,2016-07-13 07:35:36,2016-07-13 07:54:12,18.6
1081,2015-03-10 09:53:12,2015-03-10 10:11:54,18.7
1491,2016-01-04 13:05:48,2016-01-04 13:24:36,18.8
1673,2016-06-05 09:28:18,2016-06-05 09:47:06,18.8
180,2013-06-29 13:27:54,2013-06-29 13:46:42,18.8
269,2013-09-19 11:31:12,2013-09-19 11:50:00,18.8
1662,2016-05-19 22:11:36,2016-05-19 22:30:24,18.8
1730,2016-07-15 12:21:06,2016-07-15 12:39:54,18.8
1923,2016-11-29 08:47:06,2016-11-29 09:06:00,18.9
915,2014-12-07 20:28:48,2014-12-07 20:47:42,18.9
1151,2015-04-19 11:22:54,2015-04-19 11:41:48,18.9
1620,2016-04-15 14:56:00,2016-04-15 15:14:54,18.9
1576,2016-03-12 09:23:18,2016-03-12 09:42:18,19.0
1400,2015-11-07 09:25:06,2015-11-07 09:44:06,19.0
1044,2015-02-23 19:11:12,2015-02-23 19:30:12,19.0
1470,2015-12-21 09:05:18,2015-12-21 09:24:18,19.0
1402,2015-11-08 12:06:30,2015-11-08 12:25:36,19.1
142,2013-05-18 09:05:06,2013-05-18 09:24:12,19.1
313,2013-10-21 08:43:36,2013-10-21 09:02:42,19.1
73,2013-03-12 14:16:24,2013-03-12 14:35:30,19.1
910,2014-12-05 08:11:18,2014-12-05 08:30:24,19.1
1641,2016-05-01 18:44:12,2016-05-01 19:03:24,19.2
410,2013-12-31 14:39:06,2013-12-31 14:58:18,19.2
264,2013-09-14 16:41:36,2013-09-14 17:00:48,19.2
1918,2016-11-25 12:42:36,2016-11-25 13:01:48,19.2
1664,2016-05-21 18:45:30,2016-05-21 19:04:42,19.2
414,2014-01-03 14:55:48,2014-01-03 15:15:00,19.2
778,2014-09-18 08:21:18,2014-09-18 08:40:30,19.2
234,2013-08-23 19:05:12,2013-08-23 19:24:30,19.3
2066,2017-04-09 19:00:42,2017-04-09 19:20:00,19.3
1352,2015-10-06 09:53:42,2015-10-06 10:13:00,19.3
1933,2016-12-06 14:19:48,2016-12-06 14:39:06,19.3
1676,2016-06-05 11:23:18,2016-06-05 11:42:36,19.3
751,2014-09-02 10:29:18,2014-09-02 10:48:42,19.4
337,2013-11-07 15:48:00,2013-11-07 16:07:24,19.4
1026,2015-02-15 11:45:12,2015-02-15 12:04:36,19.4
2034,2017-03-19 10:39:42,2017-03-19 10:59:06,19.4
1849,2016-10-10 15:04:24,2016-10-10 15:23:54,19.5
556,2014-04-07 15:51:36,2014-04-07 16:11:06,19.5
1250,2015-07-05 19:48:12,2015-07-05 20:07:48,19.6
1445,2015-12-03 01:33:00,2015-12-03 01:52:36,19.6
1310,2015-09-06 13:37:54,2015-09-06 13:57:36,19.7
368,2013-11-30 18:37:12,2013-11-30 18:56:54,19.7
1201,2015-05-21 19:32:06,2015-05-21 19:51:48,19.7
1457,2015-12-12 12:35:48,2015-12-12 12:55:30,19.7
1378,2015-10-23 11:55:24,2015-10-23 12:15:06,19.7
461,2014-02-11 14:01:36,2014-02-11 14:21:24,19.8
1768,2016-08-15 10:48:18,2016-08-15 11:08:06,19.8
499,2014-03-09 16:49:42,2014-03-09 17:09:30,19.8
240,2013-08-28 07:29:36,2013-08-28 07:49:30,19.9
914,2014-12-07 20:03:00,2014-12-07 20:22:54,19.9
1795,2016-09-05 19:57:42,2016-09-05 20:17:42,20.0
1388,2015-10-31 07:59:12,2015-10-31 08:19:12,20.0
1431,2015-11-30 06:58:42,2015-11-30 07:18:42,20.0
473,2014-02-18 18:20:18,2014-02-18 18:40:24,20.1
698,2014-07-22 08:39:42,2014-07-22 08:59:48,20.1
1876,2016-11-05 16:50:42,2016-11-05 17:10:48,20.1
227,2013-08-16 09:47:36,2013-08-16 10:07:42,20.1
57,2013-02-18 17:51:06,2013-02-18 18:11:12,20.1
1683,2016-06-08 22:28:12,2016-06-08 22:48:24,20.2
8,2012-11-22 08:52:30,2012-11-22 09:12:42,20.2
1317,2015-09-09 19:25:48,2015-09-09 19:46:00,20.2
343,2013-11-12 12:18:06,2013-11-12 12:38:24,20.3
1716,2016-07-09 07:57:24,2016-07-09 08:17:42,20.3
588,2014-04-30 08:02:42,2014-04-30 08:23:00,20.3
1435,2015-11-30 13:07:18,2015-11-30 13:27:36,20.3
1756,2016-08-02 17:48:30,2016-08-02 18:08:48,20.3
1949,2016-12-22 21:39:00,2016-12-22 21:59:24,20.4
1472,2015-12-22 22:19:18,2015-12-22 22:39:42,20.4
265,2013-09-16 09:53:00,2013-09-16 10:13:24,20.4
1822,2016-09-26 16:00:12,2016-09-26 16:20:42,20.5
1541,2016-02-11 17:37:54,2016-02-11 17:58:24,20.5
1200,2015-05-21 19:06:00,2015-05-21 19:26:36,20.6
624,2014-05-20 19:03:36,2014-05-20 19:24:12,20.6
1531,2016-02-02 15:42:06,2016-02-02 16:02:42,20.6
21,2012-12-23 18:54:18,2012-12-23 19:14:54,20.6
1758,2016-08-04 21:13:42,2016-08-04 21:34:24,20.7
1152,2015-04-19 16:17:18,2015-04-19 16:38:00,20.7
