,activity_start,activity_end,duration_in_minutes
160,2013-10-19 14:29:30,2013-10-19 14:42:00,12.5
928,2016-10-17 09:25:30,2016-10-17 09:38:00,12.5
942,2016-11-04 23:16:54,2016-11-04 23:29:24,12.5
693,2016-01-27 22:52:06,2016-01-27 23:04:36,12.5
904,2016-10-01 23:01:30,2016-10-01 23:14:00,12.5
1017,2017-01-25 08:57:06,2017-01-25 09:09:42,12.6
373,2014-11-13 23:57:48,2014-11-14 00:10:24,12.6
907,2016-10-02 22:39:36,2016-10-02 22:52:12,12.6
727,2016-03-05 00:10:00,2016-03-05 00:22:36,12.6
142,2013-09-17 18:57:48,2013-09-17 19:10:24,12.6
967,2016-11-24 23:11:24,2016-11-24 23:24:00,12.6
1035,2017-02-06 23:13:54,2017-02-06 23:26:30,12.6
42,2013-02-21 22:05:30,2013-02-21 22:18:06,12.6
985,2016-12-16 22:38:24,2016-12-16 22:51:06,12.7
679,2016-01-13 23:36:42,2016-01-13 23:49:24,12.7
416,2015-02-02 22:38:12,2015-02-02 22:50:54,12.7
993,2016-12-26 10:40:18,2016-12-26 10:53:06,12.8
334,2014-09-11 23:30:18,2014-09-11 23:43:06,12.8
888,2016-09-17 10:48:18,2016-09-17 11:01:06,12.8
933,2016-10-20 13:34:54,2016-10-20 13:47:42,12.8
237,2014-03-01 20:17:12,2014-03-01 20:30:00,12.8
1083,2017-03-18 23:51:48,2017-03-19 00:04:42,12.9
223,2014-02-05 23:48:24,2014-02-06 00:01:24,13.0
1128,2017-04-15 22:18:24,2017-04-15 22:31:24,13.0
182,2013-11-28 13:53:48,2013-11-28 14:06:48,13.0
509,2015-06-14 22:03:30,2015-06-14 22:16:30,13.0
930,2016-10-19 10:09:54,2016-10-19 10:22:54,13.0
332,2014-09-11 22:07:30,2014-09-11 22:20:36,13.1
725,2016-03-02 23:37:30,2016-03-02 23:50:36,13.1
906,2016-10-02 22:12:30,2016-10-02 22:25:36,13.1
188,2013-12-05 23:54:06,2013-12-06 00:07:12,13.1
1144,2017-04-22 20:13:06,2017-04-22 20:26:12,13.1
773,2016-04-26 07:24:54,2016-04-26 07:38:00,13.1
1048,2017-02-26 15:07:06,2017-02-26 15:20:12,13.1
408,2015-01-14 23:28:18,2015-01-14 23:41:24,13.1
1150,2017-04-23 21:59:42,2017-04-23 22:12:48,13.1
79,2013-04-28 22:44:18,2013-04-28 22:57:24,13.1
1018,2017-01-25 09:25:24,2017-01-25 09:38:30,13.1
274,2014-04-29 21:37:12,2014-04-29 21:50:24,13.2
1090,2017-03-23 22:48:00,2017-03-23 23:01:12,13.2
768,2016-04-24 21:26:06,2016-04-24 21:39:18,13.2
775,2016-04-28 23:32:12,2016-04-28 23:45:24,13.2
47,2013-03-06 10:18:30,2013-03-06 10:31:48,13.3
782,2016-05-05 22:27:06,2016-05-05 22:40:24,13.3
1062,2017-03-06 23:30:24,2017-03-06 23:43:42,13.3
1056,2017-03-02 23:54:48,2017-03-03 00:08:06,13.3
737,2016-03-16 22:54:54,2016-03-16 23:08:12,13.3
1116,2017-04-06 21:03:30,2017-04-06 21:16:48,13.3
1059,2017-03-04 23:25:24,2017-03-04 23:38:48,13.4
82,2013-05-04 21:41:24,2013-05-04 21:54:48,13.4
405,2015-01-08 09:45:36,2015-01-08 09:59:00,13.4
395,2014-12-19 11:51:06,2014-12-19 12:04:30,13.4
953,2016-11-14 00:19:06,2016-11-14 00:32:36,13.5
270,2014-04-19 22:32:36,2014-04-19 22:46:06,13.5
127,2013-08-23 10:27:42,2013-08-23 10:41:12,13.5
335,2014-09-14 18:51:06,2014-09-14 19:04:42,13.6
510,2015-06-14 22:22:24,2015-06-14 22:36:00,13.6
58,2013-04-02 09:31:48,2013-04-02 09:45:24,13.6
799,2016-06-05 18:29:18,2016-06-05 18:43:06,13.8
1127,2017-04-11 07:02:54,2017-04-11 07:16:42,13.8
792,2016-05-20 21:05:06,2016-05-20 21:18:54,13.8
430,2015-02-19 20:47:36,2015-02-19 21:01:24,13.8
867,2016-08-23 22:01:30,2016-08-23 22:15:24,13.9
329,2014-09-06 08:20:48,2014-09-06 08:34:42,13.9
536,2015-07-17 22:49:18,2015-07-17 23:03:12,13.9
931,2016-10-19 10:28:12,2016-10-19 10:42:06,13.9
102,2013-07-01 23:01:18,2013-07-01 23:15:12,13.9
1105,2017-04-02 22:38:54,2017-04-02 22:52:54,14.0
1111,2017-04-04 17:51:48,2017-04-04 18:05:48,14.0
517,2015-06-22 21:36:12,2015-06-22 21:50:12,14.0
429,2015-02-19 20:03:06,2015-02-19 20:17:12,14.1
454,2015-03-26 23:51:12,2015-03-27 00:05:18,14.1
729,2016-03-06 22:29:18,2016-03-06 22:43:24,14.1
538,2015-07-20 09:38:42,2015-07-20 09:52:48,14.1
728,2016-03-05 00:40:54,2016-03-05 00:55:06,14.2
772,2016-04-26 06:56:00,2016-04-26 07:10:12,14.2
924,2016-10-15 20:39:00,2016-10-15 20:53:12,14.2
68,2013-04-13 23:08:06,2013-04-13 23:22:18,14.2
701,2016-02-04 23:16:06,2016-02-04 23:30:18,14.2
176,2013-11-22 13:14:12,2013-11-22 13:28:30,14.3
17,2012-12-24 01:46:30,2012-12-24 02:00:48,14.3
1112,2017-04-04 18:33:18,2017-04-04 18:47:36,14.3
1107,2017-04-03 13:49:18,2017-04-03 14:03:36,14.3
1134,2017-04-18 23:25:36,2017-04-18 23:39:54,14.3
1033,2017-02-06 22:01:18,2017-02-06 22:15:36,14.3
667,2016-01-04 19:19:54,2016-01-04 19:34:12,14.3
1124,2017-04-09 22:53:54,2017-04-09 23:08:12,14.3
763,2016-04-16 22:00:06,2016-04-16 22:14:30,14.4
240,2014-03-05 08:37:06,2014-03-05 08:51:36,14.5
624,2015-11-14 23:09:06,2015-11-14 23:23:36,14.5
201,2013-12-31 11:43:36,2013-12-31 11:58:06,14.5
19,2012-12-26 18:02:48,2012-12-26 18:17:18,14.5
986,2016-12-16 23:18:30,2016-12-16 23:33:06,14.6
860,2016-08-19 14:14:30,2016-08-19 14:29:06,14.6
371,2014-11-13 22:33:36,2014-11-13 22:48:12,14.6
241,2014-03-05 08:59:12,2014-03-05 09:13:48,14.6
18,2012-12-25 23:52:36,2012-12-26 00:07:12,14.6
917,2016-10-08 13:55:30,2016-10-08 14:10:06,14.6
819,2016-06-24 20:26:18,2016-06-24 20:41:00,14.7
1080,2017-03-16 22:19:12,2017-03-16 22:33:54,14.7
472,2015-04-21 23:36:24,2015-04-21 23:51:06,14.7
403,2015-01-08 08:20:36,2015-01-08 08:35:18,14.7
914,2016-10-07 13:23:06,2016-10-07 13:37:48,14.7
905,2016-10-02 21:35:48,2016-10-02 21:50:30,14.7
59,2013-04-03 21:10:54,2013-04-03 21:25:36,14.7
871,2016-08-26 21:00:18,2016-08-26 21:15:06,14.8
217,2014-01-21 22:19:24,2014-01-21 22:34:12,14.8
936,2016-10-30 00:55:24,2016-10-30 01:10:12,14.8
1086,2017-03-21 22:13:30,2017-03-21 22:28:18,14.8
1109,2017-04-03 22:55:18,2017-04-03 23:10:06,14.8
465,2015-04-11 16:00:54,2015-04-11 16:15:42,14.8
1094,2017-03-27 10:20:12,2017-03-27 10:35:00,14.8
1025,2017-02-01 08:56:24,2017-02-01 09:11:12,14.8
411,2015-01-24 18:28:12,2015-01-24 18:43:06,14.9
278,2014-05-04 21:52:12,2014-05-04 22:07:06,14.9
959,2016-11-17 18:06:00,2016-11-17 18:20:54,14.9
741,2016-03-21 23:03:06,2016-03-21 23:18:06,15.0
746,2016-03-25 08:30:42,2016-03-25 08:45:42,15.0
24,2013-01-03 13:27:12,2013-01-03 13:42:12,15.0
713,2016-02-13 23:58:06,2016-02-14 00:13:12,15.1
482,2015-05-03 21:45:42,2015-05-03 22:00:48,15.1
791,2016-05-18 08:52:06,2016-05-18 09:07:12,15.1
367,2014-11-07 10:19:54,2014-11-07 10:35:00,15.1
825,2016-06-28 22:47:36,2016-06-28 23:02:42,15.1
1030,2017-02-06 08:19:18,2017-02-06 08:34:24,15.1
227,2014-02-12 08:40:00,2014-02-12 08:55:06,15.1
827,2016-06-29 22:39:54,2016-06-29 22:55:00,15.1
960,2016-11-18 22:51:00,2016-11-18 23:06:12,15.2
684,2016-01-17 11:41:42,2016-01-17 11:56:54,15.2
743,2016-03-23 22:53:18,2016-03-23 23:08:30,15.2
302,2014-06-27 13:32:42,2014-06-27 13:47:54,15.2
876,2016-09-02 09:03:30,2016-09-02 09:18:42,15.2
369,2014-11-09 21:34:42,2014-11-09 21:49:54,15.2
961,2016-11-18 23:31:12,2016-11-18 23:46:24,15.2
502,2015-06-04 22:09:42,2015-06-04 22:25:00,15.3
705,2016-02-06 11:58:06,2016-02-06 12:13:24,15.3
779,2016-05-02 10:37:54,2016-05-02 10:53:12,15.3
428,2015-02-15 21:26:00,2015-02-15 21:41:18,15.3
726,2016-03-04 23:48:42,2016-03-05 00:04:06,15.4
327,2014-09-02 12:35:12,2014-09-02 12:50:36,15.4
704,2016-02-06 11:36:48,2016-02-06 11:52:12,15.4
785,2016-05-07 14:53:18,2016-05-07 15:08:42,15.4
1037,2017-02-08 22:51:18,2017-02-08 23:06:48,15.5
1073,2017-03-12 23:23:06,2017-03-12 23:38:36,15.5
481,2015-05-03 21:22:36,2015-05-03 21:38:06,15.5
757,2016-04-06 14:34:36,2016-04-06 14:50:06,15.5
526,2015-07-06 21:35:24,2015-07-06 21:51:00,15.6
486,2015-05-06 20:39:24,2015-05-06 20:55:06,15.7
1153,2017-04-24 21:36:12,2017-04-24 21:51:54,15.7
720,2016-02-26 23:31:06,2016-02-26 23:46:48,15.7
764,2016-04-16 22:20:00,2016-04-16 22:35:42,15.7
1138,2017-04-19 21:25:54,2017-04-19 21:41:36,15.7
485,2015-05-06 20:10:00,2015-05-06 20:25:42,15.7
719,2016-02-25 00:35:42,2016-02-25 00:51:30,15.8
535,2015-07-17 22:28:00,2015-07-17 22:43:48,15.8
6,2012-11-14 23:27:42,2012-11-14 23:43:30,15.8
1135,2017-04-18 23:46:24,2017-04-19 00:02:12,15.8
66,2013-04-13 21:43:42,2013-04-13 21:59:30,15.8
1122,2017-04-08 21:35:36,2017-04-08 21:51:30,15.9
325,2014-08-29 21:07:18,2014-08-29 21:23:12,15.9
912,2016-10-05 23:16:12,2016-10-05 23:32:06,15.9
696,2016-01-31 12:12:36,2016-01-31 12:28:30,15.9
496,2015-05-22 22:52:00,2015-05-22 23:07:54,15.9
202,2014-01-01 01:35:48,2014-01-01 01:51:48,16.0
1031,2017-02-06 08:41:24,2017-02-06 08:57:24,16.0
1055,2017-03-02 22:59:18,2017-03-02 23:15:18,16.0
387,2014-12-05 23:42:12,2014-12-05 23:58:12,16.0
1146,2017-04-22 21:01:48,2017-04-22 21:17:54,16.1
400,2014-12-24 21:54:36,2014-12-24 22:10:42,16.1
734,2016-03-13 11:50:24,2016-03-13 12:06:30,16.1
948,2016-11-09 13:23:18,2016-11-09 13:39:24,16.1
173,2013-11-16 13:46:12,2013-11-16 14:02:18,16.1
234,2014-02-26 14:28:00,2014-02-26 14:44:06,16.1
970,2016-11-29 23:37:54,2016-11-29 23:54:00,16.1
987,2016-12-17 22:55:18,2016-12-17 23:11:24,16.1
650,2015-12-14 22:56:12,2015-12-14 23:12:18,16.1
988,2016-12-17 23:24:30,2016-12-17 23:40:36,16.1
1010,2017-01-16 23:25:30,2017-01-16 23:41:36,16.1
210,2014-01-08 23:50:36,2014-01-09 00:06:48,16.2
1041,2017-02-20 22:25:54,2017-02-20 22:42:12,16.3
658,2015-12-21 14:01:00,2015-12-21 14:17:18,16.3
1148,2017-04-23 09:11:24,2017-04-23 09:27:42,16.3
873,2016-08-27 21:59:06,2016-08-27 22:15:24,16.3
351,2014-10-06 20:55:06,2014-10-06 21:11:24,16.3
178,2013-11-23 19:09:18,2013-11-23 19:25:36,16.3
94,2013-06-10 21:35:00,2013-06-10 21:51:24,16.4
389,2014-12-10 23:03:36,2014-12-10 23:20:00,16.4
205,2014-01-02 23:12:12,2014-01-02 23:28:36,16.4
53,2013-03-21 21:58:30,2013-03-21 22:14:54,16.4
1154,2017-04-25 22:01:24,2017-04-25 22:17:48,16.4
797,2016-05-26 22:02:18,2016-05-26 22:18:42,16.4
74,2013-04-22 21:55:48,2013-04-22 22:12:12,16.4
594,2015-10-12 22:05:42,2015-10-12 22:22:12,16.5
756,2016-04-04 22:40:00,2016-04-04 22:56:30,16.5
69,2013-04-16 21:26:36,2013-04-16 21:43:12,16.6
16,2012-12-24 01:03:30,2012-12-24 01:20:06,16.6
752,2016-04-02 22:25:18,2016-04-02 22:41:54,16.6
770,2016-04-24 22:21:48,2016-04-24 22:38:30,16.7
654,2015-12-19 05:56:36,2015-12-19 06:13:18,16.7
1019,2017-01-26 21:54:18,2017-01-26 22:11:00,16.7
681,2016-01-16 11:09:30,2016-01-16 11:26:18,16.8
596,2015-10-14 08:02:42,2015-10-14 08:19:30,16.8
692,2016-01-27 22:19:48,2016-01-27 22:36:42,16.9
460,2015-03-31 22:45:54,2015-03-31 23:02:48,16.9
1002,2017-01-11 13:35:18,2017-01-11 13:52:12,16.9
926,2016-10-17 08:32:30,2016-10-17 08:49:24,16.9
846,2016-07-20 07:49:12,2016-07-20 08:06:12,17.0
1029,2017-02-03 01:54:48,2017-02-03 02:11:48,17.0
771,2016-04-26 06:33:30,2016-04-26 06:50:30,17.0
516,2015-06-21 22:38:54,2015-06-21 22:55:54,17.0
784,2016-05-07 14:22:54,2016-05-07 14:39:54,17.0
675,2016-01-10 00:02:18,2016-01-10 00:19:24,17.1
1088,2017-03-22 21:48:30,2017-03-22 22:05:36,17.1
683,2016-01-17 11:07:42,2016-01-17 11:24:48,17.1
164,2013-10-29 09:10:24,2013-10-29 09:27:30,17.1
238,2014-03-01 20:48:18,2014-03-01 21:05:24,17.1
198,2013-12-31 10:17:42,2013-12-31 10:34:48,17.1
99,2013-06-28 08:10:42,2013-06-28 08:27:54,17.2
1066,2017-03-09 00:26:42,2017-03-09 00:43:54,17.2
724,2016-03-02 22:34:54,2016-03-02 22:52:06,17.2
1006,2017-01-15 22:46:36,2017-01-15 23:03:48,17.2
911,2016-10-05 22:49:48,2016-10-05 23:07:00,17.2
1026,2017-02-01 09:25:54,2017-02-01 09:43:06,17.2
511,2015-06-17 08:35:30,2015-06-17 08:52:42,17.2
353,2014-10-08 22:06:36,2014-10-08 22:23:54,17.3
1075,2017-03-13 23:50:06,2017-03-14 00:07:24,17.3
1065,2017-03-08 23:50:30,2017-03-09 00:07:48,17.3
342,2014-09-28 09:38:00,2014-09-28 09:55:18,17.3
484,2015-05-06 19:45:06,2015-05-06 20:02:30,17.4
973,2016-12-01 14:05:48,2016-12-01 14:23:12,17.4
33,2013-01-17 23:14:48,2013-01-17 23:32:12,17.4
215,2014-01-17 22:41:42,2014-01-17 22:59:12,17.5
828,2016-06-29 23:02:06,2016-06-29 23:19:36,17.5
1084,2017-03-20 00:12:30,2017-03-20 00:30:00,17.5
80,2013-05-01 21:39:54,2013-05-01 21:57:24,17.5
208,2014-01-05 21:43:12,2014-01-05 22:00:48,17.6
294,2014-06-09 12:18:48,2014-06-09 12:36:24,17.6
646,2015-12-12 00:08:54,2015-12-12 00:26:30,17.6
994,2016-12-26 11:24:24,2016-12-26 11:42:00,17.6
471,2015-04-21 23:11:54,2015-04-21 23:29:30,17.6
1136,2017-04-19 00:11:36,2017-04-19 00:29:12,17.6
362,2014-10-25 21:07:24,2014-10-25 21:25:06,17.7
856,2016-08-15 22:06:00,2016-08-15 22:23:42,17.7
1022,2017-01-29 23:31:36,2017-01-29 23:49:18,17.7
1081,2017-03-16 22:41:36,2017-03-16 22:59:24,17.8
694,2016-01-30 09:21:54,2016-01-30 09:39:42,17.8
1043,2017-02-22 21:46:42,2017-02-22 22:04:30,17.8
838,2016-07-11 09:27:54,2016-07-11 09:45:42,17.8
143,2013-09-20 22:05:06,2013-09-20 22:23:00,17.9
853,2016-08-12 08:15:18,2016-08-12 08:33:12,17.9
1028,2017-02-03 01:29:36,2017-02-03 01:47:30,17.9
1095,2017-03-27 21:45:24,2017-03-27 22:03:18,17.9
765,2016-04-18 22:14:24,2016-04-18 22:32:18,17.9
378,2014-11-23 10:29:30,2014-11-23 10:47:30,18.0
1070,2017-03-11 14:35:48,2017-03-11 14:53:48,18.0
392,2014-12-16 22:14:18,2014-12-16 22:32:18,18.0
1021,2017-01-29 23:07:48,2017-01-29 23:25:54,18.1
419,2015-02-02 23:50:36,2015-02-03 00:08:42,18.1
1110,2017-04-03 23:17:12,2017-04-03 23:35:18,18.1
473,2015-04-21 23:56:42,2015-04-22 00:14:48,18.1
1131,2017-04-17 21:31:48,2017-04-17 21:49:54,18.1
740,2016-03-21 22:27:18,2016-03-21 22:45:30,18.2
349,2014-10-05 03:15:06,2014-10-05 03:33:18,18.2
1072,2017-03-11 15:42:54,2017-03-11 16:01:06,18.2
589,2015-10-04 21:55:42,2015-10-04 22:13:54,18.2
1100,2017-03-30 22:45:42,2017-03-30 23:04:00,18.3
23,2013-01-01 02:01:36,2013-01-01 02:19:54,18.3
7,2012-11-21 10:44:12,2012-11-21 11:02:30,18.3
307,2014-07-11 22:24:24,2014-07-11 22:42:42,18.3
1064,2017-03-07 23:15:30,2017-03-07 23:33:48,18.3
919,2016-10-09 18:51:12,2016-10-09 19:09:36,18.4
105,2013-07-03 23:13:54,2013-07-03 23:32:24,18.5
190,2013-12-11 22:37:54,2013-12-11 22:56:24,18.5
1074,2017-03-13 00:27:12,2017-03-13 00:45:42,18.5
171,2013-11-11 20:34:12,2013-11-11 20:52:42,18.5
964,2016-11-21 23:22:42,2016-11-21 23:41:12,18.5
444,2015-03-17 18:45:24,2015-03-17 19:03:54,18.5
1050,2017-02-27 23:20:12,2017-02-27 23:38:48,18.6
857,2016-08-15 22:34:42,2016-08-15 22:53:18,18.6
250,2014-03-22 23:28:30,2014-03-22 23:47:06,18.6
1103,2017-04-02 21:28:36,2017-04-02 21:47:18,18.7
648,2015-12-14 21:44:42,2015-12-14 22:03:24,18.7
4,2012-11-14 22:03:18,2012-11-14 22:22:00,18.7
155,2013-10-10 21:10:18,2013-10-10 21:29:00,18.7
382,2014-11-28 13:23:42,2014-11-28 13:42:30,18.8
673,2016-01-09 22:53:48,2016-01-09 23:12:36,18.8
697,2016-01-31 12:48:00,2016-01-31 13:06:54,18.9
672,2016-01-08 00:10:36,2016-01-08 00:29:30,18.9
710,2016-02-11 23:15:30,2016-02-11 23:34:24,18.9
625,2015-11-14 23:44:54,2015-11-15 00:03:48,18.9
894,2016-09-23 13:06:36,2016-09-23 13:25:36,19.0
886,2016-09-14 22:28:54,2016-09-14 22:47:54,19.0
150,2013-10-02 07:33:36,2013-10-02 07:52:36,19.0
193,2013-12-14 22:59:48,2013-12-14 23:18:48,19.0
897,2016-09-26 08:24:00,2016-09-26 08:43:00,19.0
266,2014-04-15 01:03:12,2014-04-15 01:22:18,19.1
170,2013-11-07 23:33:42,2013-11-07 23:52:54,19.2
567,2015-09-12 09:21:12,2015-09-12 09:40:30,19.3
1155,2017-04-25 22:24:12,2017-04-25 22:43:30,19.3
480,2015-05-02 22:31:54,2015-05-02 22:51:12,19.3
425,2015-02-13 00:16:00,2015-02-13 00:35:18,19.3
259,2014-04-02 11:38:30,2014-04-02 11:57:48,19.3
284,2014-05-14 08:39:06,2014-05-14 08:58:24,19.3
34,2013-01-21 22:29:54,2013-01-21 22:49:18,19.4
