,activity_start,activity_end,duration_in_minutes
325,2014-11-04 11:33:00,2014-11-04 11:53:24,20.4
277,2014-09-20 21:13:18,2014-09-20 21:33:48,20.5
77,2013-12-28 13:59:18,2013-12-28 14:20:24,21.1
393,2015-01-22 15:35:54,2015-01-22 15:57:12,21.3
51,2013-12-07 11:43:48,2013-12-07 12:06:00,22.2
160,2014-05-21 13:20:12,2014-05-21 13:42:24,22.2
94,2014-01-12 11:45:48,2014-01-12 12:08:24,22.6
106,2014-01-23 14:44:12,2014-01-23 15:07:24,23.2
287,2014-10-01 02:40:42,2014-10-01 03:04:18,23.6
402,2015-02-01 12:50:18,2015-02-01 13:14:00,23.7
78,2013-12-29 12:11:00,2013-12-29 12:35:12,24.2
35,2013-11-25 06:00:18,2013-11-25 06:24:42,24.4
53,2013-12-11 12:56:48,2013-12-11 13:23:30,26.7
145,2014-04-29 12:32:54,2014-04-29 12:59:48,26.9
481,2015-05-20 16:25:42,2015-05-20 16:53:06,27.4
373,2014-12-30 14:18:00,2014-12-30 14:45:30,27.5
24,2013-11-12 11:11:18,2013-11-12 11:39:30,28.2
79,2013-12-29 13:02:00,2013-12-29 13:31:12,29.2
68,2013-12-20 12:32:36,2013-12-20 13:02:12,29.6
187,2014-06-22 09:07:36,2014-06-22 09:37:30,29.9
490,2015-05-28 10:24:36,2015-05-28 10:55:12,30.6
417,2015-02-21 04:25:18,2015-02-21 04:56:00,30.7
171,2014-06-01 08:59:36,2014-06-01 09:30:30,30.9
406,2015-02-06 13:39:12,2015-02-06 14:10:06,30.9
495,2015-06-03 09:02:24,2015-06-03 09:33:24,31.0
414,2015-02-17 04:26:48,2015-02-17 04:57:48,31.0
424,2015-03-02 09:18:12,2015-03-02 09:49:18,31.1
136,2014-04-16 10:31:06,2014-04-16 11:02:12,31.1
162,2014-05-23 08:54:06,2014-05-23 09:25:12,31.1
331,2014-11-13 05:03:18,2014-11-13 05:34:30,31.2
4,2013-10-24 10:11:30,2013-10-24 10:42:54,31.4
151,2014-05-04 10:43:06,2014-05-04 11:14:30,31.4
46,2013-12-06 05:21:36,2013-12-06 05:53:00,31.4
207,2014-07-10 08:27:12,2014-07-10 08:58:42,31.5
170,2014-05-30 02:40:18,2014-05-30 03:11:48,31.5
179,2014-06-12 11:12:12,2014-06-12 11:43:42,31.5
441,2015-04-07 11:33:36,2015-04-07 12:05:06,31.5
409,2015-02-12 04:44:36,2015-02-12 05:16:06,31.5
204,2014-07-06 09:31:36,2014-07-06 10:03:12,31.6
95,2014-01-18 05:23:48,2014-01-18 05:55:24,31.6
39,2013-12-02 05:20:06,2013-12-02 05:51:42,31.6
52,2013-12-11 05:34:06,2013-12-11 06:05:42,31.6
173,2014-06-08 13:17:36,2014-06-08 13:49:12,31.6
443,2015-04-08 13:48:42,2015-04-08 14:20:18,31.6
18,2013-11-03 10:26:30,2013-11-03 10:58:06,31.6
109,2014-03-20 05:18:30,2014-03-20 05:50:06,31.6
316,2014-10-25 05:10:30,2014-10-25 05:42:06,31.6
463,2015-04-25 10:45:48,2015-04-25 11:17:24,31.6
180,2014-06-17 09:38:06,2014-06-17 10:09:48,31.7
246,2014-08-23 10:02:18,2014-08-23 10:34:00,31.7
23,2013-11-12 05:59:00,2013-11-12 06:30:42,31.7
399,2015-01-30 13:48:06,2015-01-30 14:19:48,31.7
224,2014-07-30 10:13:18,2014-07-30 10:45:00,31.7
489,2015-05-28 09:22:12,2015-05-28 09:53:54,31.7
504,2015-06-30 12:48:30,2015-06-30 13:20:12,31.7
451,2015-04-15 10:00:30,2015-04-15 10:32:12,31.7
139,2014-04-24 11:10:48,2014-04-24 11:42:30,31.7
137,2014-04-23 10:04:18,2014-04-23 10:36:00,31.7
93,2014-01-09 05:17:00,2014-01-09 05:48:42,31.7
257,2014-09-08 11:48:36,2014-09-08 12:20:18,31.7
107,2014-03-19 05:13:12,2014-03-19 05:44:54,31.7
352,2014-12-12 05:18:42,2014-12-12 05:50:24,31.7
69,2013-12-22 04:24:48,2013-12-22 04:56:30,31.7
112,2014-03-22 15:32:00,2014-03-22 16:03:42,31.7
87,2014-01-03 04:29:30,2014-01-03 05:01:12,31.7
43,2013-12-04 12:46:18,2013-12-04 13:18:00,31.7
76,2013-12-28 13:23:00,2013-12-28 13:54:42,31.7
454,2015-04-15 13:23:24,2015-04-15 13:55:12,31.8
2,2013-10-23 13:05:06,2013-10-23 13:36:54,31.8
332,2014-11-14 04:49:12,2014-11-14 05:21:00,31.8
308,2014-10-16 13:21:00,2014-10-16 13:52:48,31.8
432,2015-03-21 08:00:18,2015-03-21 08:32:06,31.8
303,2014-10-12 11:45:54,2014-10-12 12:17:42,31.8
501,2015-06-29 13:35:42,2015-06-29 14:07:30,31.8
66,2013-12-19 11:41:24,2013-12-19 12:13:12,31.8
347,2014-11-29 05:48:12,2014-11-29 06:20:00,31.8
215,2014-07-17 13:26:24,2014-07-17 13:58:12,31.8
437,2015-03-26 16:33:12,2015-03-26 17:05:00,31.8
209,2014-07-12 08:14:54,2014-07-12 08:46:48,31.9
233,2014-08-09 08:46:48,2014-08-09 09:18:42,31.9
350,2014-12-02 13:12:00,2014-12-02 13:43:54,31.9
439,2015-04-02 10:42:06,2015-04-02 11:14:00,31.9
230,2014-08-05 07:44:18,2014-08-05 08:16:12,31.9
259,2014-09-08 13:00:06,2014-09-08 13:32:00,31.9
117,2014-03-31 12:32:48,2014-03-31 13:04:42,31.9
127,2014-04-08 12:45:30,2014-04-08 13:17:24,31.9
28,2013-11-19 06:42:36,2013-11-19 07:14:30,31.9
110,2014-03-21 05:24:00,2014-03-21 05:55:54,31.9
261,2014-09-09 08:49:06,2014-09-09 09:21:00,31.9
304,2014-10-12 12:21:54,2014-10-12 12:53:48,31.9
502,2015-06-30 09:06:36,2015-06-30 09:38:30,31.9
16,2013-10-31 13:40:00,2013-10-31 14:11:54,31.9
90,2014-01-07 11:49:30,2014-01-07 12:21:24,31.9
398,2015-01-30 04:49:12,2015-01-30 05:21:06,31.9
396,2015-01-27 07:35:42,2015-01-27 08:07:36,31.9
248,2014-08-26 05:47:36,2014-08-26 06:19:30,31.9
10,2013-10-28 13:30:30,2013-10-28 14:02:24,31.9
17,2013-11-02 06:37:12,2013-11-02 07:09:06,31.9
49,2013-12-07 04:33:18,2013-12-07 05:05:12,31.9
361,2014-12-23 04:45:18,2014-12-23 05:17:18,32.0
216,2014-07-21 08:54:18,2014-07-21 09:26:18,32.0
91,2014-01-08 07:47:42,2014-01-08 08:19:42,32.0
208,2014-07-11 09:40:48,2014-07-11 10:12:48,32.0
423,2015-02-25 13:11:24,2015-02-25 13:43:24,32.0
330,2014-11-12 12:04:48,2014-11-12 12:36:48,32.0
381,2015-01-11 11:20:54,2015-01-11 11:52:54,32.0
483,2015-05-21 08:51:00,2015-05-21 09:23:00,32.0
30,2013-11-22 10:12:54,2013-11-22 10:45:00,32.1
54,2013-12-16 05:24:36,2013-12-16 05:56:42,32.1
479,2015-05-20 15:02:00,2015-05-20 15:34:06,32.1
477,2015-05-08 11:35:30,2015-05-08 12:07:36,32.1
464,2015-04-25 12:33:54,2015-04-25 13:06:00,32.1
333,2014-11-14 12:18:24,2014-11-14 12:50:30,32.1
41,2013-12-03 12:13:36,2013-12-03 12:45:42,32.1
247,2014-08-23 15:30:06,2014-08-23 16:02:12,32.1
98,2014-01-19 14:46:48,2014-01-19 15:18:54,32.1
383,2015-01-13 10:19:06,2015-01-13 10:51:12,32.1
108,2014-03-19 14:09:36,2014-03-19 14:41:42,32.1
113,2014-03-24 12:41:18,2014-03-24 13:13:24,32.1
438,2015-03-30 11:59:12,2015-03-30 12:31:18,32.1
510,2015-07-05 13:30:12,2015-07-05 14:02:18,32.1
405,2015-02-06 12:37:18,2015-02-06 13:09:24,32.1
96,2014-01-18 14:25:48,2014-01-18 14:57:54,32.1
327,2014-11-06 09:32:00,2014-11-06 10:04:12,32.2
175,2014-06-11 13:31:36,2014-06-11 14:03:48,32.2
138,2014-04-23 11:42:06,2014-04-23 12:14:18,32.2
375,2015-01-06 10:30:30,2015-01-06 11:02:42,32.2
128,2014-04-10 08:42:48,2014-04-10 09:15:00,32.2
193,2014-06-26 08:25:18,2014-06-26 08:57:30,32.2
196,2014-06-29 09:17:18,2014-06-29 09:49:30,32.2
264,2014-09-10 09:28:48,2014-09-10 10:01:00,32.2
493,2015-06-01 07:21:24,2015-06-01 07:53:36,32.2
305,2014-10-12 12:57:12,2014-10-12 13:29:24,32.2
256,2014-09-08 11:12:24,2014-09-08 11:44:42,32.3
312,2014-10-19 10:02:18,2014-10-19 10:34:36,32.3
143,2014-04-28 08:47:06,2014-04-28 09:19:24,32.3
336,2014-11-18 05:14:00,2014-11-18 05:46:18,32.3
416,2015-02-20 05:03:54,2015-02-20 05:36:12,32.3
129,2014-04-11 03:39:36,2014-04-11 04:11:54,32.3
394,2015-01-23 04:53:06,2015-01-23 05:25:24,32.3
452,2015-04-15 12:00:30,2015-04-15 12:32:48,32.3
471,2015-05-04 09:56:54,2015-05-04 10:29:12,32.3
372,2014-12-30 10:49:42,2014-12-30 11:22:00,32.3
494,2015-06-02 05:31:12,2015-06-02 06:03:30,32.3
42,2013-12-04 04:58:18,2013-12-04 05:30:42,32.4
475,2015-05-05 10:36:42,2015-05-05 11:09:06,32.4
71,2013-12-26 02:35:18,2013-12-26 03:07:42,32.4
153,2014-05-06 08:26:36,2014-05-06 08:59:00,32.4
37,2013-11-27 05:34:06,2013-11-27 06:06:30,32.4
470,2015-05-01 12:57:12,2015-05-01 13:29:36,32.4
29,2013-11-19 12:38:06,2013-11-19 13:10:30,32.4
309,2014-10-17 10:34:30,2014-10-17 11:06:54,32.4
223,2014-07-27 09:53:48,2014-07-27 10:26:12,32.4
281,2014-09-24 10:40:00,2014-09-24 11:12:24,32.4
20,2013-11-07 06:24:48,2013-11-07 06:57:12,32.4
40,2013-12-03 04:34:36,2013-12-03 05:07:00,32.4
155,2014-05-21 09:57:06,2014-05-21 10:29:30,32.4
428,2015-03-04 10:35:00,2015-03-04 11:07:24,32.4
251,2014-08-29 07:49:54,2014-08-29 08:22:18,32.4
349,2014-12-02 11:47:00,2014-12-02 12:19:24,32.4
172,2014-06-08 11:51:06,2014-06-08 12:23:30,32.4
206,2014-07-09 10:18:48,2014-07-09 10:51:12,32.4
354,2014-12-12 13:30:06,2014-12-12 14:02:30,32.4
199,2014-07-01 09:38:48,2014-07-01 10:11:12,32.4
401,2015-02-01 10:03:18,2015-02-01 10:35:42,32.4
195,2014-06-27 06:37:06,2014-06-27 07:09:30,32.4
15,2013-10-30 14:54:12,2013-10-30 15:26:42,32.5
365,2014-12-27 13:24:30,2014-12-27 13:57:00,32.5
300,2014-10-09 05:32:54,2014-10-09 06:05:24,32.5
273,2014-09-17 10:23:06,2014-09-17 10:55:36,32.5
243,2014-08-19 08:00:42,2014-08-19 08:33:12,32.5
367,2014-12-28 11:33:54,2014-12-28 12:06:24,32.5
465,2015-04-25 13:21:48,2015-04-25 13:54:18,32.5
184,2014-06-19 13:54:54,2014-06-19 14:27:24,32.5
152,2014-05-04 11:17:36,2014-05-04 11:50:12,32.6
348,2014-11-30 09:53:54,2014-11-30 10:26:30,32.6
397,2015-01-29 04:27:24,2015-01-29 05:00:00,32.6
235,2014-08-12 08:01:54,2014-08-12 08:34:30,32.6
280,2014-09-24 08:12:36,2014-09-24 08:45:12,32.6
427,2015-03-03 12:37:18,2015-03-03 13:09:54,32.6
486,2015-05-23 05:46:12,2015-05-23 06:18:48,32.6
255,2014-09-08 08:46:48,2014-09-08 09:19:24,32.6
124,2014-04-08 09:29:36,2014-04-08 10:02:12,32.6
302,2014-10-09 14:39:18,2014-10-09 15:11:54,32.6
121,2014-04-04 04:08:00,2014-04-04 04:40:36,32.6
240,2014-08-14 08:54:36,2014-08-14 09:27:12,32.6
116,2014-03-28 10:50:36,2014-03-28 11:23:12,32.6
378,2015-01-08 04:05:42,2015-01-08 04:38:18,32.6
467,2015-04-27 11:24:48,2015-04-27 11:57:24,32.6
307,2014-10-14 07:42:06,2014-10-14 08:14:48,32.7
382,2015-01-13 04:26:36,2015-01-13 04:59:18,32.7
511,2015-07-08 06:20:48,2015-07-08 06:53:30,32.7
65,2013-12-19 05:15:06,2013-12-19 05:47:48,32.7
282,2014-09-25 06:37:36,2014-09-25 07:10:18,32.7
250,2014-08-27 09:44:18,2014-08-27 10:17:00,32.7
92,2014-01-08 13:04:30,2014-01-08 13:37:12,32.7
36,2013-11-26 06:17:36,2013-11-26 06:50:18,32.7
86,2014-01-02 12:23:30,2014-01-02 12:56:12,32.7
324,2014-11-04 10:26:18,2014-11-04 10:59:06,32.8
27,2013-11-15 09:58:24,2013-11-15 10:31:12,32.8
469,2015-04-29 14:58:54,2015-04-29 15:31:42,32.8
395,2015-01-23 11:51:24,2015-01-23 12:24:12,32.8
503,2015-06-30 10:04:30,2015-06-30 10:37:18,32.8
478,2015-05-08 12:19:54,2015-05-08 12:52:42,32.8
191,2014-06-22 11:06:18,2014-06-22 11:39:12,32.9
374,2015-01-06 03:39:30,2015-01-06 04:12:24,32.9
446,2015-04-12 11:37:36,2015-04-12 12:10:30,32.9
491,2015-05-31 15:47:42,2015-05-31 16:20:36,32.9
74,2013-12-27 12:41:48,2013-12-27 13:14:42,32.9
186,2014-06-21 14:22:06,2014-06-21 14:55:00,32.9
178,2014-06-12 09:20:36,2014-06-12 09:53:30,32.9
245,2014-08-21 09:21:06,2014-08-21 09:54:00,32.9
133,2014-04-15 10:05:42,2014-04-15 10:38:36,32.9
298,2014-10-08 07:40:36,2014-10-08 08:13:30,32.9
410,2015-02-13 04:21:00,2015-02-13 04:53:54,32.9
387,2015-01-20 10:29:12,2015-01-20 11:02:12,33.0
506,2015-07-03 10:56:18,2015-07-03 11:29:18,33.0
360,2014-12-22 10:38:30,2014-12-22 11:11:30,33.0
453,2015-04-15 12:36:48,2015-04-15 13:09:48,33.0
404,2015-02-06 09:35:24,2015-02-06 10:08:24,33.0
482,2015-05-20 16:58:12,2015-05-20 17:31:12,33.0
485,2015-05-22 10:36:48,2015-05-22 11:09:54,33.1
384,2015-01-13 11:02:54,2015-01-13 11:36:00,33.1
456,2015-04-18 15:38:06,2015-04-18 16:11:12,33.1
130,2014-04-11 09:07:48,2014-04-11 09:40:54,33.1
32,2013-11-22 13:13:24,2013-11-22 13:46:30,33.1
346,2014-11-28 05:26:36,2014-11-28 05:59:42,33.1
442,2015-04-07 12:22:30,2015-04-07 12:55:36,33.1
496,2015-06-06 09:00:18,2015-06-06 09:33:24,33.1
368,2014-12-28 14:00:36,2014-12-28 14:33:42,33.1
260,2014-09-09 08:09:36,2014-09-09 08:42:42,33.1
278,2014-09-21 03:46:54,2014-09-21 04:20:00,33.1
334,2014-11-16 04:47:30,2014-11-16 05:20:36,33.1
344,2014-11-24 13:03:36,2014-11-24 13:36:48,33.2
58,2013-12-17 10:25:30,2013-12-17 10:58:42,33.2
340,2014-11-21 05:14:00,2014-11-21 05:47:12,33.2
192,2014-06-25 10:19:48,2014-06-25 10:53:00,33.2
419,2015-02-21 14:14:06,2015-02-21 14:47:18,33.2
337,2014-11-19 13:19:12,2014-11-19 13:52:24,33.2
262,2014-09-09 09:33:54,2014-09-09 10:07:06,33.2
466,2015-04-27 10:47:42,2015-04-27 11:20:54,33.2
267,2014-09-12 09:18:18,2014-09-12 09:51:30,33.2
313,2014-10-19 10:41:54,2014-10-19 11:15:06,33.2
111,2014-03-21 10:05:00,2014-03-21 10:38:12,33.2
88,2014-01-04 04:26:30,2014-01-04 04:59:42,33.2
488,2015-05-27 12:26:42,2015-05-27 12:59:54,33.2
75,2013-12-28 04:22:18,2013-12-28 04:55:30,33.2
326,2014-11-05 10:51:42,2014-11-05 11:25:00,33.3
461,2015-04-20 13:33:24,2015-04-20 14:06:42,33.3
499,2015-06-06 11:19:06,2015-06-06 11:52:24,33.3
369,2014-12-29 03:49:48,2014-12-29 04:23:06,33.3
301,2014-10-09 07:38:06,2014-10-09 08:11:24,33.3
425,2015-03-03 04:11:06,2015-03-03 04:44:24,33.3
472,2015-05-04 10:33:00,2015-05-04 11:06:18,33.3
211,2014-07-16 09:35:18,2014-07-16 10:08:36,33.3
434,2015-03-25 10:51:12,2015-03-25 11:24:30,33.3
386,2015-01-15 14:21:36,2015-01-15 14:54:54,33.3
353,2014-12-12 09:50:48,2014-12-12 10:24:06,33.3
210,2014-07-14 06:45:36,2014-07-14 07:19:00,33.4
228,2014-08-04 09:06:36,2014-08-04 09:40:00,33.4
328,2014-11-07 05:17:12,2014-11-07 05:50:36,33.4
492,2015-05-31 17:56:12,2015-05-31 18:29:36,33.4
174,2014-06-11 12:53:54,2014-06-11 13:27:18,33.4
25,2013-11-13 11:55:48,2013-11-13 12:29:12,33.4
468,2015-04-27 12:00:00,2015-04-27 12:33:24,33.4
459,2015-04-20 12:11:30,2015-04-20 12:45:00,33.5
144,2014-04-29 11:55:48,2014-04-29 12:29:18,33.5
317,2014-10-26 10:29:24,2014-10-26 11:02:54,33.5
3,2013-10-23 14:06:12,2013-10-23 14:39:42,33.5
266,2014-09-11 08:29:12,2014-09-11 09:02:42,33.5
412,2015-02-14 03:53:12,2015-02-14 04:26:48,33.6
0,2013-10-23 05:59:48,2013-10-23 06:33:24,33.6
355,2014-12-13 10:12:42,2014-12-13 10:46:24,33.7
89,2014-01-07 04:34:30,2014-01-07 05:08:12,33.7
498,2015-06-06 10:41:18,2015-06-06 11:15:00,33.7
26,2013-11-14 12:44:48,2013-11-14 13:18:30,33.7
70,2013-12-23 04:01:48,2013-12-23 04:35:30,33.7
455,2015-04-18 13:20:54,2015-04-18 13:54:36,33.7
322,2014-11-01 09:24:18,2014-11-01 09:58:00,33.7
407,2015-02-08 11:39:00,2015-02-08 12:12:48,33.8
299,2014-10-08 14:40:54,2014-10-08 15:14:42,33.8
67,2013-12-20 11:21:54,2013-12-20 11:55:48,33.9
166,2014-05-25 10:02:18,2014-05-25 10:36:12,33.9
115,2014-03-26 11:59:18,2014-03-26 12:33:12,33.9
114,2014-03-26 05:16:12,2014-03-26 05:50:06,33.9
198,2014-07-01 09:02:06,2014-07-01 09:36:00,33.9
242,2014-08-18 10:59:06,2014-08-18 11:33:00,33.9
351,2014-12-03 13:11:24,2014-12-03 13:45:18,33.9
345,2014-11-27 05:47:00,2014-11-27 06:20:54,33.9
342,2014-11-24 04:58:06,2014-11-24 05:32:00,33.9
457,2015-04-18 16:19:48,2015-04-18 16:53:42,33.9
231,2014-08-06 10:02:30,2014-08-06 10:36:30,34.0
343,2014-11-24 11:30:00,2014-11-24 12:04:00,34.0
403,2015-02-05 03:12:06,2015-02-05 03:46:06,34.0
487,2015-05-27 11:49:48,2015-05-27 12:23:48,34.0
258,2014-09-08 12:22:42,2014-09-08 12:56:42,34.0
122,2014-04-05 02:28:42,2014-04-05 03:02:42,34.0
323,2014-11-03 10:24:30,2014-11-03 10:58:30,34.0
227,2014-08-01 08:39:48,2014-08-01 09:13:48,34.0
315,2014-10-24 05:10:30,2014-10-24 05:44:36,34.1
221,2014-07-27 08:19:06,2014-07-27 08:53:12,34.1
218,2014-07-25 08:52:06,2014-07-25 09:26:12,34.1
217,2014-07-23 10:39:36,2014-07-23 11:13:42,34.1
447,2015-04-12 12:15:18,2015-04-12 12:49:24,34.1
284,2014-09-26 06:06:42,2014-09-26 06:40:48,34.1
147,2014-05-02 15:54:54,2014-05-02 16:29:00,34.1
148,2014-05-04 08:40:06,2014-05-04 09:14:12,34.1
22,2013-11-10 14:14:18,2013-11-10 14:48:24,34.1
275,2014-09-18 14:50:06,2014-09-18 15:24:12,34.1
391,2015-01-22 03:40:24,2015-01-22 04:14:30,34.1
462,2015-04-25 10:06:42,2015-04-25 10:40:48,34.1
276,2014-09-19 06:27:36,2014-09-19 07:01:48,34.2
194,2014-06-26 09:59:48,2014-06-26 10:34:00,34.2
146,2014-04-30 15:48:06,2014-04-30 16:22:18,34.2
435,2015-03-25 16:34:24,2015-03-25 17:08:36,34.2
388,2015-01-20 11:21:00,2015-01-20 11:55:12,34.2
484,2015-05-21 09:32:54,2015-05-21 10:07:06,34.2
244,2014-08-20 09:23:24,2014-08-20 09:57:42,34.3
200,2014-07-01 10:21:06,2014-07-01 10:55:30,34.4
413,2015-02-15 04:38:36,2015-02-15 05:13:00,34.4
31,2013-11-22 10:47:48,2013-11-22 11:22:12,34.4
422,2015-02-25 12:30:00,2015-02-25 13:04:30,34.5
283,2014-09-25 07:57:36,2014-09-25 08:32:06,34.5
222,2014-07-27 09:16:18,2014-07-27 09:50:48,34.5
444,2015-04-09 11:52:18,2015-04-09 12:26:54,34.6
202,2014-07-03 13:03:36,2014-07-03 13:38:12,34.6
358,2014-12-19 11:28:42,2014-12-19 12:03:18,34.6
72,2013-12-26 10:54:48,2013-12-26 11:29:30,34.7
400,2015-02-01 05:17:12,2015-02-01 05:51:54,34.7
430,2015-03-05 04:54:48,2015-03-05 05:29:30,34.7
329,2014-11-12 11:27:24,2014-11-12 12:02:12,34.8
366,2014-12-28 01:46:06,2014-12-28 02:20:54,34.8
319,2014-10-30 11:02:48,2014-10-30 11:37:42,34.9
99,2014-01-20 04:29:30,2014-01-20 05:04:24,34.9
306,2014-10-14 05:04:18,2014-10-14 05:39:18,35.0
436,2015-03-26 15:44:18,2015-03-26 16:19:18,35.0
64,2013-12-18 04:56:00,2013-12-18 05:31:00,35.0
429,2015-03-04 11:23:18,2015-03-04 11:58:18,35.0
505,2015-06-30 15:55:18,2015-06-30 16:30:18,35.0
263,2014-09-10 08:51:36,2014-09-10 09:26:42,35.1
