,activity_start,activity_end,duration_in_minutes
95,2014-10-19 14:46:24,2014-10-19 15:20:00,33.6
93,2014-10-11 12:34:42,2014-10-11 13:08:18,33.6
56,2014-04-29 13:02:06,2014-04-29 13:35:42,33.6
40,2014-01-08 02:30:00,2014-01-08 03:03:42,33.7
4,2013-11-03 05:33:30,2013-11-03 06:07:12,33.7
159,2015-04-23 11:19:54,2015-04-23 11:53:42,33.8
162,2015-04-26 12:29:18,2015-04-26 13:03:06,33.8
6,2013-11-08 13:55:18,2013-11-08 14:29:12,33.9
170,2015-05-30 10:20:06,2015-05-30 10:54:00,33.9
119,2014-12-26 03:41:18,2014-12-26 04:15:18,34.0
161,2015-04-24 10:09:42,2015-04-24 10:43:42,34.0
107,2014-12-03 13:38:30,2014-12-03 14:12:30,34.0
57,2014-05-02 09:26:48,2014-05-02 10:00:48,34.0
45,2014-03-25 02:47:00,2014-03-25 03:21:06,34.1
104,2014-11-24 04:51:48,2014-11-24 05:25:54,34.1
163,2015-04-29 14:05:54,2015-04-29 14:40:06,34.2
141,2015-02-20 02:32:00,2015-02-20 03:06:18,34.3
166,2015-05-09 09:59:36,2015-05-09 10:33:54,34.3
155,2015-04-21 11:46:54,2015-04-21 12:21:12,34.3
101,2014-11-13 04:10:36,2014-11-13 04:44:54,34.3
132,2015-01-28 03:03:00,2015-01-28 03:37:24,34.4
10,2013-11-12 05:03:30,2013-11-12 05:37:54,34.4
2,2013-10-29 03:15:00,2013-10-29 03:49:24,34.4
55,2014-04-26 12:40:18,2014-04-26 13:14:42,34.4
17,2013-11-29 04:30:06,2013-11-29 05:04:30,34.4
54,2014-04-15 12:06:06,2014-04-15 12:40:36,34.5
58,2014-05-06 02:08:42,2014-05-06 02:43:12,34.5
99,2014-11-05 02:48:06,2014-11-05 03:22:42,34.6
25,2013-12-22 10:10:06,2013-12-22 10:44:42,34.6
36,2013-12-31 03:03:30,2013-12-31 03:38:06,34.6
105,2014-11-28 04:30:36,2014-11-28 05:05:12,34.6
106,2014-12-01 04:01:18,2014-12-01 04:35:54,34.6
28,2013-12-25 02:53:18,2013-12-25 03:28:00,34.7
5,2013-11-06 05:21:18,2013-11-06 05:56:00,34.7
152,2015-04-14 11:11:00,2015-04-14 11:45:54,34.9
127,2015-01-22 02:13:24,2015-01-22 02:48:18,34.9
120,2014-12-26 17:24:06,2014-12-26 17:59:00,34.9
148,2015-03-27 14:07:06,2015-03-27 14:42:00,34.9
154,2015-04-18 18:00:36,2015-04-18 18:35:30,34.9
16,2013-11-27 03:37:18,2013-11-27 04:12:12,34.9
19,2013-12-08 05:18:18,2013-12-08 05:53:12,34.9
102,2014-11-18 04:26:24,2014-11-18 05:01:18,34.9
103,2014-11-21 04:03:12,2014-11-21 04:38:06,34.9
26,2013-12-24 04:27:06,2013-12-24 05:02:00,34.9
112,2014-12-21 02:26:42,2014-12-21 03:01:36,34.9
117,2014-12-25 16:08:42,2014-12-25 16:43:42,35.0
114,2014-12-24 11:18:24,2014-12-24 11:53:24,35.0
24,2013-12-19 03:24:42,2013-12-19 03:59:42,35.0
42,2014-01-20 02:33:48,2014-01-20 03:08:54,35.1
22,2013-12-12 03:37:06,2013-12-12 04:12:12,35.1
37,2014-01-02 02:18:36,2014-01-02 02:53:42,35.1
140,2015-02-17 03:27:18,2015-02-17 04:02:24,35.1
146,2015-03-05 02:52:12,2015-03-05 03:27:18,35.1
150,2015-04-02 04:38:06,2015-04-02 05:13:18,35.2
47,2014-04-03 02:07:42,2014-04-03 02:42:54,35.2
31,2013-12-26 04:35:18,2013-12-26 05:10:30,35.2
123,2014-12-31 02:44:42,2014-12-31 03:20:00,35.3
34,2013-12-28 04:10:00,2013-12-28 04:45:24,35.4
13,2013-11-16 04:30:18,2013-11-16 05:05:42,35.4
7,2013-11-09 10:10:36,2013-11-09 10:46:00,35.4
53,2014-04-12 09:21:18,2014-04-12 09:56:42,35.4
33,2013-12-27 04:22:48,2013-12-27 04:58:12,35.4
46,2014-03-28 04:11:00,2014-03-28 04:46:24,35.4
14,2013-11-19 05:29:18,2013-11-19 06:04:42,35.4
41,2014-01-12 03:07:48,2014-01-12 03:43:12,35.4
164,2015-05-03 04:07:48,2015-05-03 04:43:12,35.4
126,2015-01-15 03:33:30,2015-01-15 04:08:54,35.4
139,2015-02-14 02:39:48,2015-02-14 03:15:18,35.5
125,2015-01-12 03:03:36,2015-01-12 03:39:06,35.5
109,2014-12-18 03:09:24,2014-12-18 03:44:54,35.5
149,2015-03-30 10:03:36,2015-03-30 10:39:12,35.6
38,2014-01-04 01:49:30,2014-01-04 02:25:06,35.6
145,2015-02-26 02:49:12,2015-02-26 03:24:48,35.6
131,2015-01-26 03:25:54,2015-01-26 04:01:30,35.6
15,2013-11-24 04:50:06,2013-11-24 05:25:42,35.6
151,2015-04-10 11:21:24,2015-04-10 11:57:06,35.7
128,2015-01-24 11:25:42,2015-01-24 12:01:24,35.7
124,2015-01-09 10:42:54,2015-01-09 11:18:36,35.7
138,2015-02-11 03:57:36,2015-02-11 04:33:24,35.8
35,2013-12-30 03:52:00,2013-12-30 04:27:54,35.9
136,2015-02-08 12:23:30,2015-02-08 12:59:30,36.0
122,2014-12-29 11:17:06,2014-12-29 11:53:12,36.1
143,2015-02-21 05:11:30,2015-02-21 05:47:36,36.1
21,2013-12-10 04:25:06,2013-12-10 05:01:12,36.1
39,2014-01-06 02:29:30,2014-01-06 03:05:42,36.2
144,2015-02-23 03:11:42,2015-02-23 03:48:00,36.3
108,2014-12-14 15:17:48,2014-12-14 15:54:12,36.4
134,2015-02-03 12:39:18,2015-02-03 13:15:54,36.6
133,2015-01-31 14:22:54,2015-01-31 14:59:30,36.6
121,2014-12-27 11:53:42,2014-12-27 12:30:30,36.8
135,2015-02-06 14:24:42,2015-02-06 15:01:30,36.8
18,2013-12-06 04:22:48,2013-12-06 05:00:12,37.4
29,2013-12-25 11:53:30,2013-12-25 12:32:12,38.7
129,2015-01-25 04:30:24,2015-01-25 05:09:24,39.0
62,2014-06-14 12:24:54,2014-06-14 14:18:18,113.4
94,2014-10-16 03:42:48,2014-10-16 05:39:18,116.5
50,2014-04-05 11:43:48,2014-04-05 13:41:06,117.3
43,2014-03-07 01:56:30,2014-03-07 04:00:54,124.4
147,2015-03-06 02:09:00,2015-03-06 04:13:24,124.4
23,2013-12-16 02:28:18,2013-12-16 04:32:48,124.5
176,2014-07-01 11:57:18,2014-07-01 12:07:30,10.2
26,2013-10-12 19:19:48,2013-10-12 19:33:06,13.3
485,2015-05-22 22:23:12,2015-05-22 22:38:18,15.1
41,2014-02-20 19:14:30,2014-02-20 19:29:42,15.2
55,2014-03-07 22:09:30,2014-03-07 22:25:00,15.5
161,2014-06-16 13:57:42,2014-06-16 14:15:42,18.0
193,2014-07-13 19:20:30,2014-07-13 19:39:30,19.0
257,2014-09-30 20:50:18,2014-09-30 21:10:36,20.3
190,2014-07-12 18:27:06,2014-07-12 18:48:00,20.9
410,2015-03-02 17:50:06,2015-03-02 18:11:42,21.6
482,2015-05-21 18:30:42,2015-05-21 18:52:24,21.7
64,2014-03-15 19:08:48,2014-03-15 19:30:54,22.1
45,2014-02-26 16:17:18,2014-02-26 16:40:48,23.5
201,2014-07-21 18:13:18,2014-07-21 18:37:42,24.4
17,2013-10-05 17:25:18,2013-10-05 17:49:54,24.6
54,2014-03-07 21:32:06,2014-03-07 21:56:48,24.7
1,2013-09-18 14:10:54,2013-09-18 14:36:42,25.8
238,2014-09-17 12:41:48,2014-09-17 13:08:12,26.4
394,2015-02-09 19:26:06,2015-02-09 19:54:06,28.0
239,2014-09-17 16:21:18,2014-09-17 16:49:18,28.0
426,2015-03-18 07:15:36,2015-03-18 07:43:42,28.1
254,2014-09-29 07:17:36,2014-09-29 07:46:00,28.4
192,2014-07-13 17:11:36,2014-07-13 17:40:00,28.4
200,2014-07-21 17:38:48,2014-07-21 18:07:12,28.4
182,2014-07-05 13:44:06,2014-07-05 14:13:00,28.9
241,2014-09-19 11:57:54,2014-09-19 12:27:18,29.4
240,2014-09-18 07:36:48,2014-09-18 08:06:12,29.4
183,2014-07-06 07:29:48,2014-07-06 08:01:00,31.2
42,2014-02-20 19:46:18,2014-02-20 20:17:54,31.6
23,2013-10-09 22:53:30,2013-10-09 23:25:12,31.7
184,2014-07-06 19:25:48,2014-07-06 19:57:42,31.9
342,2014-12-26 22:00:30,2014-12-26 22:33:00,32.5
72,2014-03-17 20:04:48,2014-03-17 20:37:42,32.9
349,2015-01-04 18:07:30,2015-01-04 18:40:54,33.4
34,2013-10-21 23:48:06,2013-10-22 00:21:54,33.8
226,2014-09-02 20:00:24,2014-09-02 20:34:18,33.9
344,2014-12-27 19:00:48,2014-12-27 19:35:00,34.2
37,2013-10-23 20:12:24,2013-10-23 20:47:00,34.6
44,2014-02-26 15:14:18,2014-02-26 15:49:18,35.0
252,2014-09-28 08:56:48,2014-09-28 09:32:00,35.2
341,2014-12-26 20:46:24,2014-12-26 21:22:30,36.1
40,2014-02-20 18:23:18,2014-02-20 19:00:18,37.0
343,2014-12-27 11:28:54,2014-12-27 12:05:54,37.0
48,2014-03-03 18:19:36,2014-03-03 18:58:24,38.8
292,2014-11-11 19:39:48,2014-11-11 20:20:24,40.6
439,2015-04-07 13:40:42,2015-04-07 14:23:06,42.4
66,2014-03-15 22:16:00,2014-03-15 23:03:18,47.3
53,2014-03-07 20:30:30,2014-03-07 21:19:00,48.5
43,2014-02-21 12:53:18,2014-02-21 13:42:18,49.0
386,2015-02-04 17:25:00,2015-02-04 18:15:42,50.7
67,2014-03-15 23:16:24,2014-03-16 00:07:42,51.3
317,2014-12-03 09:51:42,2014-12-03 10:45:42,54.0
0,2013-09-18 12:42:12,2013-09-18 13:41:06,58.9
106,2014-04-18 12:37:36,2014-04-18 13:37:48,60.2
440,2015-04-07 14:33:12,2015-04-07 15:34:42,61.5
18,2013-10-05 18:01:24,2013-10-05 19:03:48,62.4
49,2014-03-03 19:11:18,2014-03-03 20:15:24,64.1
36,2013-10-23 18:54:48,2013-10-23 19:59:48,65.0
74,2014-03-18 20:19:42,2014-03-18 21:25:30,65.8
351,2015-01-06 12:56:36,2015-01-06 14:03:24,66.8
253,2014-09-28 15:12:18,2014-09-28 16:21:00,68.7
73,2014-03-17 20:49:42,2014-03-17 21:59:18,69.6
177,2014-07-01 12:35:36,2014-07-01 13:45:48,70.2
22,2013-10-09 21:30:48,2013-10-09 22:41:12,70.4
385,2015-02-04 15:57:36,2015-02-04 17:09:30,71.9
293,2014-11-11 20:25:00,2014-11-11 21:38:42,73.7
335,2014-12-23 20:10:18,2014-12-23 21:28:06,77.8
250,2014-09-27 15:46:54,2014-09-27 17:04:48,77.9
290,2014-11-10 13:15:54,2014-11-10 14:35:12,79.3
33,2013-10-21 22:24:48,2013-10-21 23:45:00,80.2
65,2014-03-15 19:43:36,2014-03-15 21:03:54,80.3
20,2013-10-07 17:44:54,2013-10-07 19:09:00,84.1
27,2013-10-12 19:45:06,2013-10-12 21:10:54,85.8
70,2014-03-16 17:12:00,2014-03-16 18:39:12,87.2
191,2014-07-12 18:53:06,2014-07-12 20:21:00,87.9
162,2014-06-16 14:19:24,2014-06-16 15:47:36,88.2
395,2015-02-09 19:56:06,2015-02-09 21:26:00,89.9
9,2013-09-27 16:06:48,2013-09-27 17:39:48,93.0
59,2014-03-11 16:44:00,2014-03-11 18:17:42,93.7
411,2015-03-02 18:37:30,2015-03-02 20:14:12,96.7
289,2014-11-07 14:00:24,2014-11-07 15:37:18,96.9
255,2014-09-29 07:55:18,2014-09-29 09:38:12,102.9
47,2014-02-28 12:18:18,2014-02-28 14:01:12,102.9
206,2014-08-03 10:16:36,2014-08-03 12:02:30,105.9
199,2014-07-20 22:29:48,2014-07-21 00:16:00,106.2
205,2014-07-25 17:30:36,2014-07-25 19:17:12,106.6
427,2015-03-18 08:48:24,2015-03-18 10:35:18,106.9
213,2014-08-09 21:22:36,2014-08-09 23:09:30,106.9
208,2014-08-04 21:19:48,2014-08-04 23:06:42,106.9
204,2014-07-24 20:14:48,2014-07-24 22:02:00,107.2
217,2014-08-13 17:43:48,2014-08-13 19:31:12,107.4
214,2014-08-11 09:54:06,2014-08-11 11:41:48,107.7
168,2014-06-21 21:55:06,2014-06-21 23:42:48,107.7
196,2014-07-17 12:31:36,2014-07-17 14:19:18,107.7
210,2014-08-07 10:24:48,2014-08-07 12:12:42,107.9
134,2014-05-19 18:52:54,2014-05-19 20:40:48,107.9
202,2014-07-22 17:18:48,2014-07-22 19:06:42,107.9
137,2014-05-21 20:23:42,2014-05-21 22:11:48,108.1
251,2014-09-27 20:34:06,2014-09-27 22:22:12,108.1
170,2014-06-23 19:59:12,2014-06-23 21:47:30,108.3
126,2014-05-11 18:04:36,2014-05-11 19:53:00,108.4
212,2014-08-09 08:13:36,2014-08-09 10:02:00,108.4
313,2014-11-29 19:59:54,2014-11-29 21:48:24,108.5
189,2014-07-12 06:00:06,2014-07-12 07:48:36,108.5
464,2015-04-25 22:01:06,2015-04-25 23:49:36,108.5
185,2014-07-07 21:39:12,2014-07-07 23:27:54,108.7
218,2014-08-14 13:17:36,2014-08-14 15:06:18,108.7
181,2014-07-05 06:48:18,2014-07-05 08:37:00,108.7
149,2014-06-02 19:11:18,2014-06-02 21:00:06,108.8
164,2014-06-17 22:06:54,2014-06-17 23:55:48,108.9
236,2014-09-15 20:18:36,2014-09-15 22:07:30,108.9
260,2014-10-02 21:33:00,2014-10-02 23:22:00,109.0
154,2014-06-09 13:09:06,2014-06-09 14:58:06,109.0
135,2014-05-20 18:49:24,2014-05-20 20:38:30,109.1
195,2014-07-16 06:29:06,2014-07-16 08:18:12,109.1
16,2013-10-03 21:07:18,2013-10-03 22:56:24,109.1
179,2014-07-03 09:46:24,2014-07-03 11:35:30,109.1
233,2014-09-10 12:37:48,2014-09-10 14:27:00,109.2
171,2014-06-24 18:16:24,2014-06-24 20:05:36,109.2
274,2014-10-19 21:47:48,2014-10-19 23:37:00,109.2
166,2014-06-19 18:56:36,2014-06-19 20:45:54,109.3
187,2014-07-10 12:42:06,2014-07-10 14:31:24,109.3
258,2014-09-30 21:50:30,2014-09-30 23:39:48,109.3
203,2014-07-23 18:52:06,2014-07-23 20:41:30,109.4
197,2014-07-18 15:44:36,2014-07-18 17:34:00,109.4
150,2014-06-03 17:45:06,2014-06-03 19:34:30,109.4
5,2013-09-22 18:18:54,2013-09-22 20:08:24,109.5
219,2014-08-15 20:04:18,2014-08-15 21:53:48,109.5
92,2014-04-04 08:17:18,2014-04-04 10:06:54,109.6
186,2014-07-09 06:40:36,2014-07-09 08:30:12,109.6
180,2014-07-03 21:48:18,2014-07-03 23:38:00,109.7
216,2014-08-13 08:06:06,2014-08-13 09:55:48,109.7
207,2014-08-03 17:05:18,2014-08-03 18:55:00,109.7
169,2014-06-22 19:35:18,2014-06-22 21:25:00,109.7
225,2014-09-01 19:32:24,2014-09-01 21:22:06,109.7
220,2014-08-17 16:51:18,2014-08-17 18:41:00,109.7
209,2014-08-06 06:25:18,2014-08-06 08:15:00,109.7
244,2014-09-21 17:23:36,2014-09-21 19:13:30,109.9
157,2014-06-11 20:18:36,2014-06-11 22:08:30,109.9
248,2014-09-26 06:32:18,2014-09-26 08:22:12,109.9
188,2014-07-11 11:07:06,2014-07-11 12:57:00,109.9
390,2015-02-07 18:30:48,2015-02-07 20:20:48,110.0
237,2014-09-16 19:51:48,2014-09-16 21:41:48,110.0
247,2014-09-25 06:14:06,2014-09-25 08:04:12,110.1
477,2015-05-03 18:09:06,2015-05-03 19:59:12,110.1
229,2014-09-05 17:41:18,2014-09-05 19:31:30,110.2
234,2014-09-11 16:44:36,2014-09-11 18:34:48,110.2
231,2014-09-08 07:53:36,2014-09-08 09:43:48,110.2
298,2014-11-17 19:28:24,2014-11-17 21:18:36,110.2
158,2014-06-13 09:57:12,2014-06-13 11:47:30,110.3
10,2013-09-28 12:20:30,2013-09-28 14:10:48,110.3
472,2015-05-01 17:31:42,2015-05-01 19:22:06,110.4
221,2014-08-18 11:40:36,2014-08-18 13:31:00,110.4
128,2014-05-13 18:40:06,2014-05-13 20:30:30,110.4
245,2014-09-22 19:05:36,2014-09-22 20:56:00,110.4
125,2014-05-11 12:43:36,2014-05-11 14:34:00,110.4
198,2014-07-19 16:59:18,2014-07-19 18:49:42,110.4
484,2015-05-22 19:25:54,2015-05-22 21:16:24,110.5
147,2014-05-31 20:38:06,2014-05-31 22:28:42,110.6
228,2014-09-04 17:04:36,2014-09-04 18:55:12,110.6
280,2014-10-25 12:28:30,2014-10-25 14:19:06,110.6
119,2014-05-05 06:36:48,2014-05-05 08:27:30,110.7
155,2014-06-10 16:40:36,2014-06-10 18:31:18,110.7
215,2014-08-12 07:58:06,2014-08-12 09:48:48,110.7
243,2014-09-20 18:39:48,2014-09-20 20:30:30,110.7
297,2014-11-16 18:13:36,2014-11-16 20:04:24,110.8
139,2014-05-23 19:10:18,2014-05-23 21:01:06,110.8
129,2014-05-14 18:51:06,2014-05-14 20:42:00,110.9
99,2014-04-10 19:10:18,2014-04-10 21:01:12,110.9
194,2014-07-14 18:56:48,2014-07-14 20:47:42,110.9
282,2014-10-26 18:06:42,2014-10-26 19:57:42,111.0
159,2014-06-14 18:45:06,2014-06-14 20:36:06,111.0
259,2014-10-01 18:43:54,2014-10-01 20:35:00,111.1
261,2014-10-03 19:24:18,2014-10-03 21:15:24,111.1
242,2014-09-20 06:41:24,2014-09-20 08:32:30,111.1
130,2014-05-15 19:01:06,2014-05-15 20:52:12,111.1
172,2014-06-25 18:44:12,2014-06-25 20:35:18,111.1
138,2014-05-22 19:50:54,2014-05-22 21:42:00,111.1
79,2014-03-22 12:32:18,2014-03-22 14:23:24,111.1
141,2014-05-25 16:21:48,2014-05-25 18:13:00,111.2
167,2014-06-21 10:38:18,2014-06-21 12:29:30,111.2
222,2014-08-19 08:06:54,2014-08-19 09:58:06,111.2
104,2014-04-16 13:19:12,2014-04-16 15:10:24,111.2
156,2014-06-11 13:06:06,2014-06-11 14:57:18,111.2
120,2014-05-05 19:03:36,2014-05-05 20:54:48,111.2
151,2014-06-04 17:37:18,2014-06-04 19:28:30,111.2
285,2014-10-30 17:58:48,2014-10-30 19:50:06,111.3
13,2013-09-29 20:41:24,2013-09-29 22:32:42,111.3
173,2014-06-26 19:38:06,2014-06-26 21:29:30,111.4
409,2015-03-01 17:53:48,2015-03-01 19:45:12,111.4
249,2014-09-26 17:49:18,2014-09-26 19:40:42,111.4
80,2014-03-22 21:07:42,2014-03-22 22:59:06,111.4
71,2014-03-16 20:50:18,2014-03-16 22:41:42,111.4
263,2014-10-06 22:47:42,2014-10-07 00:39:06,111.4
286,2014-10-31 17:58:00,2014-10-31 19:49:30,111.5
336,2014-12-24 20:08:00,2014-12-24 21:59:30,111.5
136,2014-05-21 17:36:18,2014-05-21 19:27:48,111.5
326,2014-12-13 20:13:48,2014-12-13 22:05:18,111.5
457,2015-04-19 20:47:54,2015-04-19 22:39:30,111.6
107,2014-04-22 17:43:24,2014-04-22 19:35:00,111.6
153,2014-06-06 18:48:30,2014-06-06 20:40:06,111.6
256,2014-09-30 08:02:18,2014-09-30 09:54:00,111.7
311,2014-11-28 15:31:00,2014-11-28 17:22:42,111.7
109,2014-04-24 21:08:18,2014-04-24 23:00:00,111.7
178,2014-07-02 15:44:48,2014-07-02 17:36:30,111.7
96,2014-04-07 17:35:48,2014-04-07 19:27:30,111.7
227,2014-09-03 19:34:30,2014-09-03 21:26:12,111.7
103,2014-04-15 11:08:36,2014-04-15 13:00:18,111.7
60,2014-03-12 17:32:00,2014-03-12 19:23:48,111.8
276,2014-10-21 19:44:24,2014-10-21 21:36:12,111.8
456,2015-04-19 12:13:06,2015-04-19 14:04:54,111.8
163,2014-06-17 11:56:06,2014-06-17 13:48:00,111.9
19,2013-10-06 19:12:12,2013-10-06 21:04:06,111.9
21,2013-10-08 17:28:18,2013-10-08 19:20:12,111.9
160,2014-06-15 15:39:36,2014-06-15 17:31:30,111.9
113,2014-04-28 12:44:12,2014-04-28 14:36:06,111.9
232,2014-09-08 21:24:06,2014-09-08 23:16:00,111.9
75,2014-03-19 19:29:48,2014-03-19 21:21:42,111.9
444,2015-04-10 18:07:42,2015-04-10 19:59:36,111.9
146,2014-05-31 12:30:06,2014-05-31 14:22:00,111.9
142,2014-05-26 17:48:06,2014-05-26 19:40:00,111.9
131,2014-05-17 08:08:06,2014-05-17 10:00:00,111.9
111,2014-04-27 06:54:36,2014-04-27 08:46:30,111.9
133,2014-05-19 06:21:18,2014-05-19 08:13:12,111.9
14,2013-09-30 20:55:00,2013-09-30 22:46:54,111.9
91,2014-04-03 19:26:00,2014-04-03 21:18:00,112.0
304,2014-11-22 17:57:36,2014-11-22 19:49:42,112.1
224,2014-08-21 11:49:06,2014-08-21 13:41:12,112.1
465,2015-04-26 19:14:48,2015-04-26 21:06:54,112.1
101,2014-04-13 15:51:30,2014-04-13 17:43:42,112.2
174,2014-06-29 13:30:48,2014-06-29 15:23:00,112.2
476,2015-05-03 11:05:30,2015-05-03 12:57:42,112.2
461,2015-04-23 08:46:24,2015-04-23 10:38:42,112.3
381,2015-02-01 21:42:30,2015-02-01 23:34:48,112.3
230,2014-09-07 13:48:06,2014-09-07 15:40:24,112.3
38,2013-10-24 16:53:18,2013-10-24 18:45:42,112.4
235,2014-09-15 11:41:36,2014-09-15 13:34:00,112.4
447,2015-04-12 16:47:54,2015-04-12 18:40:18,112.4
449,2015-04-14 16:18:00,2015-04-14 18:10:24,112.4
7,2013-09-25 06:33:30,2013-09-25 08:25:54,112.4
455,2015-04-19 07:58:18,2015-04-19 09:50:42,112.4
339,2014-12-25 22:06:30,2014-12-25 23:58:54,112.4
145,2014-05-29 19:56:36,2014-05-29 21:49:00,112.4
28,2013-10-13 14:45:00,2013-10-13 16:37:24,112.4
4,2013-09-21 18:40:24,2013-09-21 20:32:54,112.5
295,2014-11-14 17:29:48,2014-11-14 19:22:18,112.5
108,2014-04-23 19:13:48,2014-04-23 21:06:18,112.5
39,2013-10-25 07:22:30,2013-10-25 09:15:00,112.5
148,2014-06-02 07:12:18,2014-06-02 09:04:48,112.5
3,2013-09-20 15:48:36,2013-09-20 17:41:12,112.6
112,2014-04-27 16:57:24,2014-04-27 18:50:00,112.6
469,2015-04-29 19:28:54,2015-04-29 21:21:36,112.7
460,2015-04-22 15:28:00,2015-04-22 17:20:42,112.7
442,2015-04-09 15:36:48,2015-04-09 17:29:30,112.7
124,2014-05-10 07:22:36,2014-05-10 09:15:18,112.7
323,2014-12-11 22:31:42,2014-12-12 00:24:24,112.7
140,2014-05-24 16:26:24,2014-05-24 18:19:12,112.8
264,2014-10-07 18:29:06,2014-10-07 20:21:54,112.8
459,2015-04-21 20:06:36,2015-04-21 21:59:24,112.8
