,activity_start,activity_end,duration_in_minutes
147,2014-08-12 16:19:20,2014-08-12 17:43:44,84.4
244,2014-11-16 18:04:00,2014-11-16 19:28:32,84.53333333333333
84,2014-05-30 13:53:04,2014-05-30 15:17:44,84.66666666666667
367,2015-04-09 17:15:28,2015-04-09 18:40:16,84.8
237,2014-11-08 13:02:48,2014-11-08 14:27:52,85.06666666666666
45,2014-04-26 14:44:48,2014-04-26 16:10:00,85.2
145,2014-08-09 15:54:16,2014-08-09 17:19:28,85.2
231,2014-11-02 17:28:08,2014-11-02 18:53:52,85.73333333333333
162,2014-09-01 13:19:44,2014-09-01 14:45:28,85.73333333333333
78,2014-05-27 15:18:48,2014-05-27 16:44:40,85.86666666666666
314,2015-02-04 08:24:32,2015-02-04 09:50:32,86.0
67,2014-05-16 14:54:40,2014-05-16 16:20:48,86.13333333333334
280,2014-12-20 12:09:20,2014-12-20 13:35:28,86.13333333333334
47,2014-04-27 12:50:32,2014-04-27 14:16:40,86.13333333333334
167,2014-09-05 06:32:08,2014-09-05 07:58:24,86.26666666666667
178,2014-09-13 19:04:32,2014-09-13 20:30:56,86.4
173,2014-09-10 17:16:16,2014-09-10 18:42:40,86.4
317,2015-02-10 12:16:16,2015-02-10 13:42:48,86.53333333333333
135,2014-07-15 10:33:52,2014-07-15 12:00:24,86.53333333333333
308,2015-01-31 10:27:28,2015-01-31 11:54:16,86.8
93,2014-06-04 17:40:32,2014-06-04 19:07:28,86.93333333333334
264,2014-12-07 11:18:32,2014-12-07 12:45:36,87.06666666666666
104,2014-06-13 19:08:08,2014-06-13 20:35:20,87.2
397,2015-05-09 11:30:56,2015-05-09 12:58:32,87.6
409,2015-05-26 20:16:32,2015-05-26 21:44:08,87.6
354,2015-03-21 10:58:40,2015-03-21 12:26:32,87.86666666666666
416,2015-05-30 10:17:44,2015-05-30 11:46:00,88.26666666666667
46,2014-04-26 16:55:52,2014-04-26 18:24:40,88.8
324,2015-02-16 11:21:52,2015-02-16 12:50:40,88.8
289,2015-01-12 19:35:12,2015-01-12 21:04:32,89.33333333333333
383,2015-04-25 08:33:44,2015-04-25 10:03:04,89.33333333333333
248,2014-11-19 19:44:32,2014-11-19 21:14:00,89.46666666666667
329,2015-02-21 11:14:00,2015-02-21 12:43:28,89.46666666666667
357,2015-03-27 12:05:12,2015-03-27 13:34:48,89.6
152,2014-08-14 12:44:48,2014-08-14 14:14:40,89.86666666666666
346,2015-03-13 18:28:24,2015-03-13 19:58:24,90.0
208,2014-10-11 13:33:20,2014-10-11 15:03:44,90.4
43,2014-04-24 13:13:04,2014-04-24 14:43:28,90.4
302,2015-01-23 08:24:56,2015-01-23 09:55:20,90.4
328,2015-02-19 19:31:52,2015-02-19 21:02:24,90.53333333333333
292,2015-01-14 08:25:36,2015-01-14 09:56:08,90.53333333333333
44,2014-04-25 15:08:56,2014-04-25 16:39:28,90.53333333333333
219,2014-10-21 16:34:24,2014-10-21 18:05:04,90.66666666666667
362,2015-04-02 08:38:08,2015-04-02 10:09:20,91.2
291,2015-01-13 16:14:32,2015-01-13 17:45:52,91.33333333333333
21,2014-03-29 13:58:40,2014-03-29 15:30:16,91.6
221,2014-10-22 09:51:28,2014-10-22 11:23:20,91.86666666666666
364,2015-04-07 11:17:36,2015-04-07 12:49:44,92.13333333333334
175,2014-09-12 15:27:36,2014-09-12 16:59:44,92.13333333333334
226,2014-10-25 18:08:56,2014-10-25 19:41:12,92.26666666666667
240,2014-11-13 17:10:08,2014-11-13 18:43:04,92.93333333333334
41,2014-04-22 12:09:52,2014-04-22 13:42:56,93.06666666666666
386,2015-04-26 19:51:04,2015-04-26 21:24:16,93.2
220,2014-10-21 18:54:16,2014-10-21 20:27:28,93.2
228,2014-10-26 17:37:04,2014-10-26 19:11:04,94.0
238,2014-11-09 18:35:36,2014-11-09 20:10:00,94.4
282,2014-12-21 11:32:40,2014-12-21 13:07:12,94.53333333333333
405,2015-05-23 09:17:20,2015-05-23 10:52:16,94.93333333333334
195,2014-09-28 18:18:08,2014-09-28 19:53:28,95.33333333333333
233,2014-11-03 20:27:04,2014-11-03 22:03:28,96.4
133,2014-07-11 16:53:04,2014-07-11 18:29:28,96.4
102,2014-06-12 18:30:40,2014-06-12 20:07:12,96.53333333333333
114,2014-06-22 18:54:48,2014-06-22 20:31:44,96.93333333333334
103,2014-06-13 07:46:24,2014-06-13 09:23:20,96.93333333333334
74,2014-05-25 10:48:16,2014-05-25 12:25:44,97.46666666666667
266,2014-12-07 18:23:36,2014-12-07 20:01:20,97.73333333333333
331,2015-02-24 14:13:44,2015-02-24 15:52:08,98.4
99,2014-06-09 18:54:48,2014-06-09 20:33:28,98.66666666666667
384,2015-04-25 17:22:00,2015-04-25 19:01:44,99.73333333333333
108,2014-06-15 16:15:52,2014-06-15 17:56:00,100.13333333333334
327,2015-02-19 01:02:56,2015-02-19 02:43:28,100.53333333333333
305,2015-01-27 16:34:16,2015-01-27 18:14:56,100.66666666666667
59,2014-05-10 13:04:48,2014-05-10 14:45:44,100.93333333333334
187,2014-09-20 12:22:32,2014-09-20 14:03:44,101.2
349,2015-03-15 13:52:16,2015-03-15 15:33:36,101.33333333333333
77,2014-05-27 10:34:32,2014-05-27 12:16:00,101.46666666666667
9,2014-03-16 12:54:16,2014-03-16 14:35:52,101.6
286,2015-01-08 20:50:32,2015-01-08 22:32:08,101.6
1,2014-03-09 13:40:24,2014-03-09 15:22:16,101.86666666666666
151,2014-08-14 07:07:52,2014-08-14 08:50:40,102.8
301,2015-01-21 19:24:32,2015-01-21 21:09:12,104.66666666666667
126,2014-07-05 00:06:32,2014-07-05 01:51:12,104.66666666666667
131,2014-07-10 10:52:08,2014-07-10 12:37:20,105.2
117,2014-06-25 12:14:32,2014-06-25 13:59:44,105.2
141,2014-08-07 01:40:16,2014-08-07 03:26:08,105.86666666666666
407,2015-05-25 05:08:32,2015-05-25 06:54:48,106.26666666666667
200,2014-10-01 07:11:20,2014-10-01 08:57:44,106.4
401,2015-05-21 11:54:24,2015-05-21 13:41:12,106.8
387,2015-04-27 08:28:40,2015-04-27 10:16:08,107.46666666666667
33,2014-04-09 19:08:16,2014-04-09 20:56:24,108.13333333333334
60,2014-05-12 00:17:20,2014-05-12 02:05:28,108.13333333333334
138,2014-07-19 11:39:52,2014-07-19 13:28:24,108.53333333333333
97,2014-06-08 16:50:32,2014-06-08 18:39:12,108.66666666666667
216,2014-10-20 10:17:52,2014-10-20 12:06:40,108.8
120,2014-06-29 12:16:16,2014-06-29 14:05:12,108.93333333333334
119,2014-06-27 15:08:24,2014-06-27 16:57:28,109.06666666666666
185,2014-09-18 00:31:20,2014-09-18 02:20:40,109.33333333333333
209,2014-10-11 18:27:36,2014-10-11 20:17:04,109.46666666666667
166,2014-09-04 19:01:20,2014-09-04 20:50:56,109.6
418,2015-06-02 01:03:44,2015-06-02 02:53:36,109.86666666666666
137,2014-07-19 02:15:36,2014-07-19 04:05:44,110.13333333333334
105,2014-06-14 12:22:24,2014-06-14 14:12:32,110.13333333333334
202,2014-10-03 11:22:16,2014-10-03 13:12:24,110.13333333333334
34,2014-04-10 18:10:00,2014-04-10 20:00:08,110.13333333333334
116,2014-06-25 00:16:08,2014-06-25 02:06:40,110.53333333333333
370,2015-04-12 09:28:56,2015-04-12 11:19:28,110.53333333333333
29,2014-04-06 12:51:28,2014-04-06 14:42:08,110.66666666666667
140,2014-08-06 08:02:32,2014-08-06 09:53:28,110.93333333333334
149,2014-08-13 19:03:36,2014-08-13 20:54:32,110.93333333333334
295,2015-01-16 15:53:52,2015-01-16 17:44:48,110.93333333333334
106,2014-06-14 23:54:00,2014-06-15 01:45:04,111.06666666666666
158,2014-08-27 12:54:48,2014-08-27 14:46:08,111.33333333333333
125,2014-07-04 02:16:16,2014-07-04 04:07:44,111.46666666666667
94,2014-06-05 18:17:36,2014-06-05 20:09:12,111.6
268,2014-12-08 20:29:36,2014-12-08 22:21:28,111.86666666666666
87,2014-06-01 23:22:24,2014-06-02 01:14:16,111.86666666666666
54,2014-05-01 10:46:08,2014-05-01 12:38:00,111.86666666666666
115,2014-06-24 00:57:36,2014-06-24 02:49:28,111.86666666666666
380,2015-04-21 02:48:00,2015-04-21 04:39:52,111.86666666666666
129,2014-07-08 10:15:12,2014-07-08 12:07:04,111.86666666666666
186,2014-09-19 11:19:52,2014-09-19 13:11:44,111.86666666666666
169,2014-09-08 03:25:20,2014-09-08 05:17:28,112.13333333333334
165,2014-09-04 04:23:44,2014-09-04 06:16:00,112.26666666666667
340,2015-03-05 12:48:56,2015-03-05 14:41:12,112.26666666666667
142,2014-08-08 00:39:52,2014-08-08 02:32:16,112.4
203,2014-10-04 04:14:24,2014-10-04 06:06:48,112.4
184,2014-09-17 12:20:08,2014-09-17 14:12:40,112.53333333333333
109,2014-06-16 10:11:52,2014-06-16 12:04:32,112.66666666666667
98,2014-06-09 00:07:04,2014-06-09 01:59:44,112.66666666666667
205,2014-10-07 13:04:40,2014-10-07 14:57:20,112.66666666666667
56,2014-05-03 10:10:16,2014-05-03 12:02:56,112.66666666666667
134,2014-07-11 23:55:36,2014-07-12 01:48:24,112.8
403,2015-05-22 19:37:44,2015-05-22 21:30:40,112.93333333333334
406,2015-05-24 00:56:00,2015-05-24 02:49:04,113.06666666666666
121,2014-06-30 11:09:36,2014-06-30 13:02:48,113.2
192,2014-09-25 10:15:20,2014-09-25 12:08:40,113.33333333333333
146,2014-08-11 00:31:52,2014-08-11 02:25:12,113.33333333333333
379,2015-04-20 11:18:08,2015-04-20 13:11:36,113.46666666666667
118,2014-06-27 01:06:16,2014-06-27 02:59:44,113.46666666666667
73,2014-05-24 00:27:20,2014-05-24 02:20:56,113.6
130,2014-07-09 10:19:20,2014-07-09 12:12:56,113.6
68,2014-05-17 08:43:20,2014-05-17 10:36:56,113.6
376,2015-04-16 02:19:04,2015-04-16 04:12:48,113.73333333333333
170,2014-09-09 10:02:48,2014-09-09 11:56:32,113.73333333333333
127,2014-07-07 11:32:40,2014-07-07 13:26:24,113.73333333333333
210,2014-10-12 09:06:00,2014-10-12 10:59:52,113.86666666666666
374,2015-04-14 09:56:24,2015-04-14 11:50:16,113.86666666666666
53,2014-04-30 13:04:40,2014-04-30 14:58:32,113.86666666666666
82,2014-05-29 11:03:04,2014-05-29 12:56:56,113.86666666666666
42,2014-04-22 18:06:48,2014-04-22 20:00:40,113.86666666666666
95,2014-06-06 08:53:04,2014-06-06 10:46:56,113.86666666666666
415,2015-05-28 14:12:00,2015-05-28 16:06:00,114.0
400,2015-05-20 20:49:44,2015-05-20 22:43:52,114.13333333333334
123,2014-07-03 10:39:20,2014-07-03 12:33:28,114.13333333333334
396,2015-05-09 02:50:32,2015-05-09 04:44:48,114.26666666666667
79,2014-05-28 01:06:48,2014-05-28 03:01:12,114.4
194,2014-09-28 13:03:36,2014-09-28 14:58:00,114.4
86,2014-06-01 16:07:36,2014-06-01 18:02:00,114.4
153,2014-08-15 16:53:04,2014-08-15 18:47:28,114.4
223,2014-10-24 00:55:12,2014-10-24 02:49:36,114.4
70,2014-05-20 02:53:12,2014-05-20 04:47:44,114.53333333333333
76,2014-05-27 08:16:08,2014-05-27 10:10:48,114.66666666666667
75,2014-05-26 03:14:32,2014-05-26 05:09:12,114.66666666666667
72,2014-05-23 02:27:36,2014-05-23 04:22:16,114.66666666666667
234,2014-11-05 11:18:16,2014-11-05 13:12:56,114.66666666666667
365,2015-04-08 02:30:48,2015-04-08 04:25:28,114.66666666666667
100,2014-06-10 18:55:28,2014-06-10 20:50:16,114.8
388,2015-04-28 04:10:48,2015-04-28 06:05:36,114.8
69,2014-05-18 09:54:08,2014-05-18 11:48:56,114.8
371,2015-04-12 12:07:52,2015-04-12 14:02:48,114.93333333333334
398,2015-05-10 00:42:08,2015-05-10 02:37:04,114.93333333333334
390,2015-04-30 11:04:32,2015-04-30 12:59:36,115.06666666666666
180,2014-09-15 11:55:20,2014-09-15 13:50:24,115.06666666666666
198,2014-09-30 00:57:36,2014-09-30 02:52:40,115.06666666666666
417,2015-06-01 08:17:20,2015-06-01 10:12:24,115.06666666666666
160,2014-08-28 07:19:20,2014-08-28 09:14:24,115.06666666666666
2,2014-03-10 04:13:36,2014-03-10 06:08:48,115.2
245,2014-11-17 20:39:28,2014-11-17 22:34:40,115.2
50,2014-04-29 01:23:52,2014-04-29 03:19:04,115.2
232,2014-11-03 11:38:48,2014-11-03 13:34:00,115.2
267,2014-12-08 00:49:44,2014-12-08 02:45:04,115.33333333333333
190,2014-09-23 10:21:36,2014-09-23 12:16:56,115.33333333333333
373,2015-04-13 15:53:04,2015-04-13 17:48:24,115.33333333333333
402,2015-05-22 13:05:44,2015-05-22 15:01:12,115.46666666666667
408,2015-05-25 16:11:28,2015-05-25 18:06:56,115.46666666666667
193,2014-09-27 01:39:20,2014-09-27 03:34:56,115.6
359,2015-03-29 13:24:00,2015-03-29 15:19:36,115.6
110,2014-06-17 02:38:08,2014-06-17 04:33:44,115.6
58,2014-05-08 00:01:36,2014-05-08 01:57:12,115.6
393,2015-05-06 01:52:08,2015-05-06 03:47:44,115.6
28,2014-04-05 00:01:12,2014-04-05 01:56:56,115.73333333333333
92,2014-06-03 06:39:36,2014-06-03 08:35:28,115.86666666666666
369,2015-04-11 01:02:40,2015-04-11 02:58:32,115.86666666666666
385,2015-04-26 11:45:44,2015-04-26 13:41:36,115.86666666666666
35,2014-04-11 11:28:48,2014-04-11 13:24:40,115.86666666666666
382,2015-04-23 10:55:20,2015-04-23 12:51:12,115.86666666666666
299,2015-01-20 11:12:00,2015-01-20 13:08:00,116.0
421,2015-06-04 11:10:16,2015-06-04 13:06:16,116.0
251,2014-11-24 01:48:48,2014-11-24 03:44:48,116.0
419,2015-06-03 10:56:24,2015-06-03 12:52:32,116.13333333333334
392,2015-05-05 03:02:24,2015-05-05 04:58:32,116.13333333333334
391,2015-05-03 15:48:32,2015-05-03 17:44:40,116.13333333333334
101,2014-06-11 10:13:20,2014-06-11 12:09:28,116.13333333333334
265,2014-12-07 13:40:56,2014-12-07 15:37:12,116.26666666666667
259,2014-12-03 01:15:12,2014-12-03 03:11:28,116.26666666666667
262,2014-12-04 11:03:12,2014-12-04 12:59:36,116.4
57,2014-05-06 18:07:36,2014-05-06 20:04:00,116.4
372,2015-04-13 00:46:40,2015-04-13 02:43:12,116.53333333333333
254,2014-11-25 12:04:08,2014-11-25 14:00:40,116.53333333333333
215,2014-10-18 12:31:04,2014-10-18 14:27:52,116.8
381,2015-04-22 00:51:04,2015-04-22 02:47:52,116.8
85,2014-05-31 17:49:36,2014-05-31 19:46:24,116.8
360,2015-03-30 08:36:08,2015-03-30 10:32:56,116.8
399,2015-05-20 03:51:36,2015-05-20 05:48:32,116.93333333333334
341,2015-03-07 10:02:56,2015-03-07 12:00:00,117.06666666666666
36,2014-04-12 00:54:48,2014-04-12 02:51:52,117.06666666666666
368,2015-04-10 00:34:24,2015-04-10 02:31:28,117.06666666666666
275,2014-12-16 03:51:04,2014-12-16 05:48:08,117.06666666666666
201,2014-10-02 11:38:48,2014-10-02 13:35:52,117.06666666666666
258,2014-12-02 10:35:44,2014-12-02 12:32:48,117.06666666666666
229,2014-10-29 12:06:00,2014-10-29 14:03:04,117.06666666666666
111,2014-06-18 12:09:20,2014-06-18 14:06:32,117.2
394,2015-05-06 19:26:24,2015-05-06 21:23:36,117.2
246,2014-11-18 12:06:56,2014-11-18 14:04:08,117.2
66,2014-05-14 23:23:36,2014-05-15 01:20:48,117.2
296,2015-01-17 01:39:52,2015-01-17 03:37:04,117.2
345,2015-03-12 03:52:00,2015-03-12 05:49:20,117.33333333333333
71,2014-05-21 11:45:20,2014-05-21 13:42:40,117.33333333333333
321,2015-02-14 00:38:00,2015-02-14 02:35:20,117.33333333333333
65,2014-05-14 14:10:40,2014-05-14 16:08:08,117.46666666666667
64,2014-05-14 00:08:16,2014-05-14 02:05:44,117.46666666666667
12,2014-03-20 11:17:44,2014-03-20 13:15:12,117.46666666666667
230,2014-10-31 10:26:56,2014-10-31 12:24:24,117.46666666666667
247,2014-11-19 11:17:20,2014-11-19 13:14:48,117.46666666666667
272,2014-12-13 13:22:32,2014-12-13 15:20:00,117.46666666666667
14,2014-03-24 01:52:24,2014-03-24 03:49:52,117.46666666666667
342,2015-03-09 02:19:44,2015-03-09 04:17:12,117.46666666666667
7,2014-03-14 04:03:28,2014-03-14 06:00:56,117.46666666666667
26,2014-04-03 09:18:24,2014-04-03 11:15:52,117.46666666666667
63,2014-05-12 18:23:12,2014-05-12 20:20:48,117.6
283,2014-12-22 00:26:56,2014-12-22 02:24:32,117.6
222,2014-10-23 01:55:44,2014-10-23 03:53:20,117.6
11,2014-03-19 10:14:00,2014-03-19 12:11:36,117.6
224,2014-10-25 01:09:44,2014-10-25 03:07:28,117.73333333333333
25,2014-04-02 17:39:36,2014-04-02 19:37:28,117.86666666666666
217,2014-10-21 00:15:44,2014-10-21 02:13:36,117.86666666666666
213,2014-10-15 10:50:16,2014-10-15 12:48:08,117.86666666666666
271,2014-12-13 03:19:36,2014-12-13 05:17:28,117.86666666666666
310,2015-02-02 02:05:12,2015-02-02 04:03:12,118.0
206,2014-10-08 11:52:16,2014-10-08 13:50:16,118.0
31,2014-04-08 12:19:12,2014-04-08 14:17:12,118.0
323,2015-02-15 01:48:40,2015-02-15 03:46:48,118.13333333333334
189,2014-09-22 17:02:16,2014-09-22 19:00:24,118.13333333333334
294,2015-01-15 01:21:04,2015-01-15 03:19:12,118.13333333333334
309,2015-02-01 01:38:48,2015-02-01 03:37:04,118.26666666666667
55,2014-05-02 22:44:16,2014-05-03 00:42:40,118.4
18,2014-03-27 04:00:24,2014-03-27 05:58:48,118.4
304,2015-01-26 09:30:16,2015-01-26 11:28:40,118.4
241,2014-11-14 08:10:48,2014-11-14 10:09:20,118.53333333333333
377,2015-04-18 13:54:48,2015-04-18 15:53:20,118.53333333333333
395,2015-05-08 12:04:16,2015-05-08 14:02:48,118.53333333333333
274,2014-12-15 03:22:00,2014-12-15 05:20:32,118.53333333333333
191,2014-09-25 01:54:48,2014-09-25 03:53:28,118.66666666666667
344,2015-03-11 02:16:56,2015-03-11 04:15:36,118.66666666666667
5,2014-03-12 02:20:40,2014-03-12 04:19:20,118.66666666666667
298,2015-01-19 03:28:00,2015-01-19 05:26:40,118.66666666666667
10,2014-03-18 01:33:20,2014-03-18 03:32:08,118.8
337,2015-03-03 10:17:44,2015-03-03 12:16:32,118.8
303,2015-01-24 11:34:48,2015-01-24 13:33:36,118.8
81,2014-05-29 02:10:48,2014-05-29 04:09:44,118.93333333333334
297,2015-01-18 02:56:00,2015-01-18 04:54:56,118.93333333333334
253,2014-11-25 02:59:28,2014-11-25 04:58:24,118.93333333333334
285,2014-12-23 14:38:16,2014-12-23 16:37:12,118.93333333333334
307,2015-01-30 08:22:32,2015-01-30 10:21:28,118.93333333333334
255,2014-11-26 12:18:56,2014-11-26 14:18:00,119.06666666666666
30,2014-04-07 12:54:32,2014-04-07 14:53:36,119.06666666666666
276,2014-12-17 11:14:00,2014-12-17 13:13:04,119.06666666666666
250,2014-11-23 01:17:52,2014-11-23 03:17:04,119.2
319,2015-02-12 01:17:52,2015-02-12 03:17:04,119.2
23,2014-04-01 00:05:28,2014-04-01 02:04:40,119.2
300,2015-01-21 12:08:08,2015-01-21 14:07:28,119.33333333333333
37,2014-04-13 00:39:44,2014-04-13 02:39:04,119.33333333333333
339,2015-03-05 00:39:04,2015-03-05 02:38:24,119.33333333333333
13,2014-03-22 03:23:20,2014-03-22 05:22:48,119.46666666666667
287,2015-01-09 07:19:12,2015-01-09 09:18:40,119.46666666666667
107,2014-06-15 13:40:48,2014-06-15 15:40:16,119.46666666666667
16,2014-03-25 12:22:16,2014-03-25 14:21:44,119.46666666666667
355,2015-03-25 01:02:00,2015-03-25 03:01:36,119.6
343,2015-03-10 01:17:36,2015-03-10 03:17:12,119.6
269,2014-12-10 01:01:52,2014-12-10 03:01:36,119.73333333333333
207,2014-10-09 11:54:40,2014-10-09 13:54:24,119.73333333333333
336,2015-03-02 11:07:28,2015-03-02 13:07:12,119.73333333333333
320,2015-02-13 14:04:56,2015-02-13 16:04:40,119.73333333333333
0,2014-03-08 13:51:12,2014-03-08 15:51:04,119.86666666666666
351,2015-03-16 20:02:24,2015-03-16 22:02:16,119.86666666666666
347,2015-03-14 00:37:20,2015-03-14 02:37:12,119.86666666666666
330,2015-02-23 10:07:20,2015-02-23 12:07:20,120.0
17,2014-03-26 09:44:32,2014-03-26 11:44:40,120.13333333333334
318,2015-02-11 12:18:48,2015-02-11 14:18:56,120.13333333333334
22,2014-03-31 00:40:32,2014-03-31 02:40:40,120.13333333333334
335,2015-03-01 01:36:48,2015-03-01 03:36:56,120.13333333333334
353,2015-03-20 07:19:12,2015-03-20 09:19:28,120.26666666666667
8,2014-03-15 03:45:52,2014-03-15 05:46:08,120.26666666666667
235,2014-11-06 01:27:20,2014-11-06 03:28:00,120.66666666666667
350,2015-03-16 08:19:20,2015-03-16 10:20:24,121.06666666666666
288,2015-01-11 10:12:16,2015-01-11 12:13:52,121.6
326,2015-02-18 08:25:52,2015-02-18 10:27:36,121.73333333333333
236,2014-11-07 10:34:24,2014-11-07 12:36:16,121.86666666666666
212,2014-10-14 12:29:28,2014-10-14 14:31:20,121.86666666666666
40,2014-04-14 03:01:28,2014-04-14 05:03:20,121.86666666666666
15,2014-03-24 19:33:12,2014-03-24 21:35:20,122.13333333333334
270,2014-12-11 02:12:32,2014-12-11 04:14:48,122.26666666666667
211,2014-10-12 18:02:08,2014-10-12 20:04:24,122.26666666666667
19,2014-03-27 11:18:32,2014-03-27 13:20:56,122.4
164,2014-09-03 11:02:40,2014-09-03 13:05:12,122.53333333333333
156,2014-08-16 14:14:08,2014-08-16 16:16:40,122.53333333333333
315,2015-02-06 13:15:20,2015-02-06 15:17:52,122.53333333333333
338,2015-03-04 01:13:36,2015-03-04 03:16:24,122.8
263,2014-12-05 20:26:32,2014-12-05 22:29:28,122.93333333333334
306,2015-01-29 11:05:28,2015-01-29 13:08:32,123.06666666666666
325,2015-02-17 11:48:48,2015-02-17 13:52:24,123.6
316,2015-02-08 10:38:24,2015-02-08 12:42:08,123.73333333333333
322,2015-02-14 13:19:28,2015-02-14 15:23:28,124.0
4,2014-03-11 01:53:36,2014-03-11 03:57:52,124.26666666666667
313,2015-02-03 03:42:24,2015-02-03 05:47:04,124.66666666666667
358,2015-03-28 15:02:24,2015-03-28 17:08:16,125.86666666666666
261,2014-12-03 19:25:12,2014-12-03 21:31:12,126.0
249,2014-11-22 08:26:40,2014-11-22 10:34:00,127.33333333333333
225,2014-10-25 09:54:16,2014-10-25 12:02:24,128.13333333333333
24,2014-04-02 02:34:56,2014-04-02 04:43:36,128.66666666666666
389,2015-04-29 13:22:24,2015-04-29 15:32:00,129.6
199,2014-10-01 02:57:36,2014-10-01 05:07:28,129.86666666666667
172,2014-09-10 03:16:16,2014-09-10 05:26:32,130.26666666666668
